98,Fonterra Co-operative Group Ltd.,,,,New Zealand,"Advice on various problems affecting the importation of dairy products into the United States, with particular emphasis on domestic efforts to curb access for various products.",575,98,True,899
36,China Shipping (Group) Company,,,,China,"Advice on Federal Maritime Commission matters, including advice regarding compliance with agreement filing requirements of the Shipping Act of 1984, and the requirements of the National Highway Traffic and Safety Administration (NHTSA) with respect to the registration, labeling and physical requirements applicable to imported container chassis and trailers.",575,36,True,898
88,Executive Affairs Authority of the Government of Abu Dhabi,,,,United Arab Emirates,"Registrant conducted daily monitoring of the United States meida outlets for news related to the United Arab Emirates. Registrant produced a daily compendium of relevant news clips for principle. In addition registrant provided public affairs and communications counsel to help create a public diplomacy program. Registrant scheduled meetings and briefing for UAE Embassy staff with business people, academics, policy groups and media.",323,88,True,543
208,Meat & Wool New Zealand Ltd.,,,,New Zealand,"Advice on various problems affecting the importation of meat into the United States, with particular emphasis on the application of meat import legislation and department regulations including labeling.",575,208,True,900
210,Meat Industry Association of New Zealand,,,,New Zealand,"Advice to Meat Industry Association of New Zealand regarding USDA's Food Safety and Inspection Service with respect to New Zealand food safety protocols, particularly as concerns E.coli 0157:H7 testing and incidence.",576,210,True,904
12,Austrian Tourist Office in Vienna,,,,Austria,"Marketing, public relations & distribution of brochers to promote travel to Austria from USA",218,12,True,353
375,Xin Min Evening Newspaper,,,,China,The registrant has engaged local printing house and distribution services to print and distribute the Xin Min Evening Newspaper in the United States.,219,375,True,354
8,AmLib United Minerals,,,,Liberia,"To discuss legislation and related issues concerning the security and trade interests of the Foreign Principal. The firm provided advice and counsel to the Foreign Principal with reference to the political activities. Reporting orally and in writing on all legislative and Administration actions of concern or interest to the Foreign Principal, as deemed appropriate. Drafting substantive analyses, as needed, or requested, to promote the objectives of the Foreign Principal. As requested, contacting in person, by phone, by fax, or by letter, representatives of the private sector to discuss the Foreign Principal's objectives in the United States.",220,8,True,355
169,International Bank of Azerbaijan,,,,Azerbaijan,"To discuss legislation and related issues concerning the security and financial interests of the Foreign Principal. The firm did not make any contacts with the media on behalf of the Foreign Principal. The firm provided advice and counsel to the Foreign Principal with reference to the political activity including Reporting orally and in writing on all legislative and Adminidtration actions of concern or interest to the Foreign Principal, as deemed appropriate. Drafting substantive analyses, as needed, or requested, to promote the objectives of the Foreign Principal. Advising the Foreign Principal on actions to take in support of its goal and interests, including (1) appropriate visits to Washington by officials of the Foreign Principal and (2) recommendations of agendas for these visits. Assisting, when requested, in the setting up of meetings between the Foreign Principal and U.S. Government officials and members of the private sector. As requested, contacting in person, by phone, by fax, or by letter representatives of the private sector to discuss the Foreign Principal's objectives in the United States.",220,169,True,356
253,Presidency of Azerbaijan,,,,Azerbaijan,Assisted the Foreign Principal in developing a media relations strategy related to the interests of the Republic of Azerbaijan.,220,253,True,357
325,The Federated State of Micronesia,,,,Micronesia,,222,325,True,360
94,Federal Economic Chamber of Commerce (Wirtschaftskammer Oesterreich),Wiedner Hauptstrasse 63 A-1045,Wien,,Austria,Assist Austrian businessmen in the U.S. Prepare business contacts for Austrian companies. Report business opportunities for Austrian companies in the U.S.,224,94,True,362
384,"The Republic of Liberia, acting through the Minister of Finance",,,,Liberia,Registrant represented the Republic of Liberia with respect to the restructuring of its external indebtedness and participated in meetings and telephone conferences with representatives of the U.S. Department of the Treasury in connection with this representation.,227,384,True,365
347,"The Republic of Iraq, acting through the Ministry of Finance",,,,Iraq,Registrant represented the Republic of Iraq with respect to the restructuring of its external indebtedness and participated in meetings and telephone conferences with representatives of the U.S. Department of the Treasury in connection with this representation.,227,347,True,366
53,"Czech Ministry of Foreign Affairs, Czech Centers Division",,,,Czech Republic,"promotion of the Czech Republic in the USA in the areas of culture, tourism, and business",228,53,True,367
365,Urenco Limited,"18 Oxford Road Marlow, Bucks SL7 2NL",,,England,"During the time period covered by this supplemental statement, the Registrant was engaged in the activities provided for in the Service Agreement with the foreign principal, Urenco Limited. This work included studying the demand of the uranium enrichment market in the US including compiling data on both current requirements and future demand The Registrant also prepared proposals for the use in bidding on uncommitted enrichment requirements and negotiated terms for new contracts and support services. These activities are further described in Attachment A to Exhibit B to the Registration Statement dated November 1, 1996.",231,365,True,372
247,People's Daily Overseas Edition,,,,Korea,"During the past six-month reporting period, registrant has carried on the printing and distribution of the People's Daily Overseas Edition in the United States. Registrant contracts printing work to printers in New York and San Francisco and distributes the newspapers through mailing to subscribers, as well as to new stands for retail sales.",232,247,True,373
35,China Ocean Shipping Company,,,,China,"All of the services performed on behalf of COSCO during the reporting period were ordinary legal services falling outside the scope of registrable activities as defined under the Department's Guidelines, such as compliance with state corporate and business laws. Accordingly, Registrant has terminated registrable activities for this foreign principal during this reporting period, as indicated in the response to Item 7. The specific responses are as follows: We had communications to and from the Immigration and Naturalization Service and the Department of State with respect to routine visa inquiries for COSCO employees. Any contacts with persons in trade and maritime related business related to our representation of COSCO were related to commercial, administrative or judicial proceedings outside the scope of reportable activities under the Department's Guidelines.",258,35,True,438
315,The British Virgin Islands Tourist Board,,,,British Virgin Islands,"The British Virgin Islands Tourist Board-Foreign Principal The British Islands Tourist Board has supplied services for dissemination of Tourist information: Promotion/Seminars, advertising, Trade Shows, Travel/agents/consumer.",238,315,True,380
366,Utrok Atoll Local Government,,,,Marshall Islands,,585,366,True,930
70,Embassy of the Republic of Korea to the United States,,,,Korea,Provide government relations consulting and represent the interests of the Government of Korea with respect to U.S. Federal legislation regarding the elevation of Korea's status with respect to the U.S. Foreign Military Sales Program and other relevant Federal initiatives. Contact Members of the U.S. Congress and officials of the Administration to represent the interests of the Government of Korea.,588,70,True,931
233,Office of the Japanese Consul General,,,,Japan,"Services include: Media relations and cultivating media interviews, Identifying and arranging speaking platforms for the Consulate General and senior officers of the Consulate, Editing and preparing speeches, op-ed essays and other public relations materials, Researching and analyzing topics requested by the Consulate, General consulting on public relations",571,233,True,876
2,Abu Dhabi Future Energy Company (Trading Name of Masdar),,,,United Arab Emirates,,572,2,True,878
174,Invest Northern Ireland,,,,Ireland,Services and activities included: Strategic Media Relations - Cultivated media interviews and coverage about Northern Ireland,572,174,True,879
217,Ministry of Foreign Affairs of the Republic of Azerbaijan,,,,Azerbaijan,,581,217,True,915
234,Office of the President of the Republic of Congo,,,,Republic of Congo,,581,234,True,916
16,Bank of the Netherlands Antilles,,,,Netherlands Antilles,,582,16,True,921
274,"Ricardo, UK",,,,United Kingdom,,585,274,True,929
362,Ukraine Parties Of Region Through Davis Manafort International LLC,,,,Ukraine,remained of counsel to the client following the party's loss and subsequent transition from power following the 9/30 election,571,362,True,873
223,Ministry of Trade and Industry - Arab Republic of Egypt and Alexandria Cotton Exporters (Alcotexa),,,,Egypt,"Provide advice and strategic counsel relating to communications activities, develop communications materials and work with media organizations to advance the interests of the foreign principal.",246,223,True,417
313,Temasek Holdings,,,,Singapore,"Provide advice and strategic counsel relating to communications activities, develop communications materials and work with media organizations to advance the interests of the foreign principal.",246,313,True,418
201,Lloyd's of London Market Representatives,,,,United Kingdom,,249,201,True,421
74,Embassy Of Singapore,,Washington,DC,Singapore,"Advice and Consultation on Public Relations, Media Monitoring Reports; Editing Newsletter.",257,74,True,436
357,Tourism Queensland (formerly Queensland Tourist and Travel Corporation),,,,Australia,"Promotion of tourism and travel to Queensland, Australia, through dissemination of information through brouchures and conferences.",259,357,True,441
95,Federation of German Industries / Bundesverband der Deutschen Industrie (BDI),,,,Germany,"Registrant regularly provides the Federation of German Industries (Bundesverband der Deutschen Industrie/BDI) and the Association of German Chambers of Industry and Commerce (Deutscher Industrie und Handelskammertag/DIHK) with written analyses and reports on current developments in United States trade policy, as well as with general updates on legislative developments of interest to German companies operating on a transatlantic basis. In addition, RGIT reports to member companies and industry specific trade associations in Germany on relevant matters. RGIT produces a weekly German-language newsletter, which is distributed by e-mail to a primarily German audience. Other publications include an English-language summary of legislative and regularly developments, which is intended to inform both the business community in Germany, as well as interested parties in the United States.",260,95,True,442
10,Association of German Chambers of Industry and Commerce Deutscher Industrie und Handelskammertag (DI,,,,Germany,"Registrant regularly provides the Federation of German Industriesd (Bundesverband der Deutschen Industrie / BDI) and the Association of German Chambers of Industry and Commerce (Deutscher Industrie und Handelskammertag / DIHK) with written analyses and reports on current developments in United States trade policy, as well as with general updates on legislative developments of interest to German companies operating on a transatlantic basis. In addition, RGIT reports to member companies and industry-specific trade associations in Germany on relevant matters. RGIT produces a weekly German-language newsletter, which is distributed by e-mail to a primarily German audience. Other publications include an English-language summary of legislative and regulatory developments, which is intended to inform both the business community in Germany, as well as interested parties in the United States.",260,10,True,443
290,Sinn Fein,,,,Ireland,"The attached statement is filed as an amendment to Items 8(a) and 9(a) of the Registration Statement previously filed by the Registrant. It constitutes the account of all money collected and from November 1, 2007 through April 30, 2008 as a result of the Registrant's fundraising campaign and reflects all money transmitted to the foreign principal, pursuant to Rule 201(e). All monies received, were for the purpose of supporting the activities and purposes of Sinn Fein as a democratic political party engaged in Ireland and in many countries throughout the world in promoting the Irish Peace Process by social welfare, educational and lobbying activities. During this time period, Friends of Sinn Fein, Inc. received a total of $67,802.00. This total was comprised of $65,492.00 received in check donations, and $2310.00 in cash. Checks in the amount of $50 or more accounted for $65,150.00. Checks in amounts less than $50 amounted to $342.00. Cash in amount of $50 or more accounted for $2,250.00. Cash in amounts less than $50 amounted to $60.00.",262,290,True,446
122,Government of India,,,,India,.,263,122,True,447
27,British Virgin Islands,,,,British Virgin Islands,Registrant performed exempt legal & consulting services.,264,27,True,448
238,Osaka Prefectural Government,,,,Japan,"We contact various advisors by email/phone/in person. Contact via email to high school administration representatives in Elk Grove, California and Osaka, Japan. We relay information from one party to the other for the purpose of continuing a cultural exchange program between high schools in the two regions.",266,238,True,450
170,International Business Organization of Osaka(IBO),,,,Japan,,266,170,True,451
353,Tilda Rice,Coldharbour Lane Rm 13 9YQ,Rainham,,United Kingdom,Follow developments related to the European Union's commitments under the Uruguay Round Agreement and the enlargement of the Union with regard to imports of rice and the Union's obligation under the World Trade Organization; follow developments with respect to the above commitments with respect to US Government policy and research tariff classification issues and foreign market development issues and the reopening of the EU market for US long grain rice.,267,353,True,452
14,Bangladesh Export Processing Zone Authority,,,,Bangladesh,"PWSP engaged in ""political activities"" on behalf of BNP on certain occasions, as discussed.",268,14,True,455
15,Bangladesh National Party,,,,Bangladesh,"During the reporting period, Pillsbury provided no services to BNP. Pillsbury provided no services to BNP. Pillsbury ended its connection with BNP effective February 1, 2008. Pillsbury neither charged nor received any compensation for services rendered in connection with ""political activities"", services not associated with ""political activities"", or for general expenses incurred during the period February 1, 2008 to July 31, 2008. Pillsbury ended its connection with BNP effective 1, 2008.",269,15,True,456
351,The Scottish National Party,,,,United Kingdom,"Effective August 28, 2008, Porter Wright Morris & Arthur ended its representation of the Scottish National Party. Between April 1, 2008 and this date no activities were engaged in, nor rendered any services to the Scottish National Party during this time.",272,351,True,461
30,Canadian Broadcasting Corporation,,,,Canada,Registrant represented the Canadian Broadcasting Corporation (CBC) in legal proceedings involving the distribution of cable television royalties pursuant to section 111 of the Copyright Act before the United States Copyright Office and before the Copyright Royalty Board.,274,30,True,463
242,Palestinian Liberation Organization,,,,Palestine,,276,242,True,465
39,"City of Sunderland, England",,,,United Kingdom,"Development of marketing materials, initiation of controls regarding establishment of business activity in Sunderland, England, responding to requests for information.",278,39,True,467
111,Government of Barbados,,,,Barbados,Mr. Zagaris monitored proposed U.S. legislation targeting tax havens and U.S. responses to the World Trade Organization's decision on Internet gaming. Mr. Zagaris wrote an article for Tax Notes International (TNI) on U.S. anti-tax haven bills. Wrote an article for TNI on developments in Caribbean financial services in 2007. Submitted materials to the U.S. International Trade Commission on the renewal and extension of the Caribbean Basin Economic Recovery Act. Wrote an article for TNI on the Economic Partnership Agreement between the European Community and CALIFORUM.,284,111,True,472
22,Belgian Tourist Office/OPT,"Rue Saint Bernard, 30",Brussels,,Belgium,"The Belgian Tourist Office in New York promotes travel to Belgium to individuals, we talk to trade representative who covers Belgium and Europe. We promote Belgium in the press as well as with travel agents on behalf of the Belgian Tourist Office.",286,22,True,474
41,Commission de Mise en Oeuvre de la Loi HOPE (CMO-HOPE),,,,Haiti,"Sandler, Travis & Rosenberg, P.A. provided advice and counsel regarding the development or regulations, policies and procedures with respect to the implementation of the HOPE ACT.",287,41,True,475
328,The Government of the Kingdom of Saudi Arabia,,,,Saudi Arabia,,288,328,True,477
69,Embassy of Japan,,,,Japan,"I arrange a series of meetings for Embassy staff with US Congressional staff that allow each side to explain the respective positions of the both governments relating to current foreign issues that affect the US-Japan relationship. My role has been to facilitate these meetings and write reports based on these meetings. Issues discussed include security issues in Asia, US-Japan cooperation and foreign affairs, trade and defense issues of current interest in Congress. I engaged in no activity on behalf of the Embassy of Japan between July and December 2007. During the reporting period, I telephoned and met with Congressional staff to check on the possibility of future meetings with the Embassy and to ascertain the status of certain foreign policy issues affecting the United States and Japan and between the United States and Japan. My role in these conversations was to inquire about the status of legislation and policy issues that might come up in these future meetings so as to provide background to the Embassy. In these conversations, I did not advocate any position on behalf of the Embassy but rather my purpose was to facilitate future discussions and meetings between Congressional staff and embassy staff.",577,69,True,906
377,Commonwealth of Dominica,,,,Commonwealth of Dominica,"Vessel Registration and Certification Services, Vessel Inspections, Mariner Certification and Assessments",292,377,True,482
136,The Government of the Nagorno Karabakh Republic (NKR),,,,Nagorno Karabakh Republic,,293,136,True,483
320,The Development Bank of Japan,,Tokyo,,Japan,"Although the activities and services performed by the registrant are not believed to be within the scope covered by the term ""political activity"" as defined in footnote 5, the registrant provides information and material relating to various financial services, programs and activities of the Development Bank of Japan to interested officials of the U.S. Government, state governments, representatives of private corporations, other organizations and associations or individuals in the United States. The registrant also engages in activities to promote direct investment in Japan by providing relevant information to interested U.S. firms.",294,320,True,484
190,"Kingdom of Saudi Arabia, Ministry of Commerce & Industry",,,,Kingdom of Saudi Arabia,"Registrant advised the foreign principal with respect to international trade matters, including WTO issues and bilateral issues with the United States.",583,190,True,923
340,The Ministry of Fisheries in the Government of Iceland,,,,Iceland,Plexus Consulting Group has monitored legislation and the media for issues of interest to the ministry as well as set up meetings with reporters and staff members of the Senate.,304,340,True,505
167,Institute of Cetacean Research,,Tokyo,,Japan,Advised regarding contacts with media contacted staff of House of Representatives Re H.Con.Res.350 contacted staff of US Senate Re S.Con.Res. 86,305,167,True,507
249,Government of the Islamic Republic of Pakistan,,,,Pakistan,,585,249,True,928
100,Forensic Science Service Ltd.,"Trident Court, 2920 Solihull Court",Birmingham,,United Kingdom,,585,100,True,927
120,Government of Greece,,,,Greece,Monitor U.S. policy towards Greece and liaisons with officials of the Executive Branch and Congress on behalf of Greece,307,120,True,514
112,Government of Benin,,,,Benin,"The representational contract between GoodWorks and the Government of Benin expired on November 22, 2007. We have submitted a proposal for renewal, but it has not yet been accepted. In the meantime we have conducted no further activities, and incurred no further expenses, on behalf of the Government of Benin.",310,112,True,517
114,Government of Cameroon (Ministry of Finance),,,,Cameroon,"GoodWorks received no payments from the Government of Cameroon during the reporting period, undertook no activities, and incurred no expenses.",310,114,True,518
130,Government of Rwanda,,,,Rwanda,"GoodWorks previously reported the decision by Delta Airlines to show Ambassador Andrew Young's documentary, ""Rwanda Rising,"" on its US-Africa flights in the fall of 2007. In November, after Delta's board of directors viewed the film, they further decided to show it on all of Delta's international flights. Also in November, Ambassador Young received an invitation from Secretary of State Condoleeza Rice to show ""Rwanda Rising"" at the State Department, which he agreed to do; he also attended the showing. GoodWorks' then-Vice President and Chief Operating Officer, Mr. Wallace Ford, visited Rwanda Nov. 1-2, 2007, and met with the Minister in the Office of the President for Science, Technology and Research, the Minister of State in Charge of Energy, the Secretary General in the Ministry of Finance, the Deputy Director General of the Rwanda Investment Promotion Agency, as well as members of the private sector, to discuss ways in which GWI could assist Rwanda's efforts to tell its story and improve its image abroad. There was no U.S. Government involvement inany of these activities. GWI, in association with The Africa-America Institute, planned a trade mission to Rwanda in November with a focus on mortgage finance. Due to cancellations and other unforeseen circumstances, however, only one private sector client actually made the trip. In January 2008, GoodWorks and the client hosted debriefing sessions in New York and Washington, DC in conjunction with the Office of the United States Trade Representative and the Overseas Private Investment Corporation. As a result of the trade mission, the Council on Foreign Relations, the International Finance Corporation, and various private financial institutions have contacted GoodWorks regarding Rwanda. In association with Emory University and the Rwanda Embassy in Washington, GWI participated in a workshop in Atlanta entitled, ""Beyond Hollywood's Rwanda: Truth and Justice, Security and Development."" Ambassador Young addressed the gathering on Rwanda's growing economy and urged the audience of 600 students, faculty, and business people to visit the country and support tourism development.",310,130,True,519
132,Government of Tanzania,,,,Tanzania,"During the reporting period, GoodWorks' activities relating to Tanzania were heavily concentrated on supporting the Leon H. Sullivan Foundation - a 501(c)(3) organization - in its preparations for the Leon H. Sullivan Summit. This biennial gathering of as many as 2000 African and American leaders in the private and public sectors provides an opportunity for dialogue on a wide range of mutual interests and problems, including, for example, how to promote sustainable development in Africa, carbon credits and climate change, the development role of African youth, and how to involve the African diaspora in the United States more effectively in the development problems of the continent. This year's Summit is to be held June 2-6 in Tanzania, and the President of Tanzania considers it the signal event of his presidency. GoodWorks is participating in Summit preparations outside the framework of its representational contract with the Tanzanian Government, as a contribution to the work of the Sullivan Foundation. This work is in no way compensated by the Tanzanian Government. GoodWorks also conducted other activities with various private sector clients on behalf of the Government of Tanzania, but they were commercial in nature. Otherwise, GoodWorks undertook no FARA-reportable activities and received no payments on behalf of the government of Tanzania during the period.",310,132,True,520
176,Iraqi National Accord,,,,Iraq,"The registrant engaged in monitoring and advising on U.S. policymaking processes with regard to Iraq. The means employed included communications to, and meeting and briefings with, U.S. government officials and members of the U.S. media, as well as, distribution of informational materials.",312,176,True,524
285,Serbia,,,,Serbia,"The registrant engaged in monitoring and advising on U.S. policymaking processes with regard to Serbia. The means employed included communications to, and meeting and briefings with, U.S. government officials and members of the U.S. media, as well as, distribution of informational materials.",312,285,True,525
73,Embassy of Poland,"2640 Sixteen Street, NW",Washington,DC,Poland,"The registrant engaged in two categories of political activities: monitoring and advising on U.S. policymaking processes with regard to Poland, and arranging meetings between Polish and U.S. officials. The means employed included communications to, and meeting and briefings with, U.S. government officials.",312,73,True,526
199,Kurdistan Regional Government (previously known as Kurdish Democractic Party),,,,Iraq,"The registrant engaged in two categories of political activities: monitoring and advising on U.S. policymaking processes with regard to Kurdistan, and arranging meetings between Kurdish and U.S. officials. The means employed included communications to, and meeting and briefings with, U.S. government officials and members of the U.S. media, as well as, distribution of informational materials.",312,199,True,527
158,Hong Kong Economic and Trade Office,,,,Hong Kong,"Registrant performed services on behalf of the Hong Kong Economic & Trade Office. Registrant monitored and provided advice regarding issues of interest including constitutional developments in Hong Kong, international trade policy, the US-China trade relationship and the World Trade Organization.",313,158,True,532
126,Government of the Republic of Macedonia,,,,Macedonia,"The government of the Republic of Macedonia, as represented by the Embassy of Macedonia in Washington D.C.",314,126,True,533
119,Government of Georgia,,,,Georgia,"The foreign principals are the Government of Georgia, as represented by the Embassy of Georgia, Washington D.C.",314,119,True,534
205,Malaysian Rubber Export Promotion Council (MREPC),,,,Malaysia,"Participated in the 2007 RDH Trade Show for Registered Dental Hygienists. The event took place on 2-4 August 2007 in Washington DC. Participated in AHRMM Conference and Exhibition by the Association of Healthcare Resource Material Management on 12-14 August 2007 in San Diego, California. Took part in the ADA Dental Show sponsored by the American Dental Association, in San Francisco, California on 27 - 30 September 2007. Attended a meeting with the Associate Director of Health & Safety, Evelyn Bain and Dr. Gail Lenehan, a Board member of MNA, national advocate and member of the Massachusetts Nurses Association's Congress on Occupational Health and Safety; and Maryanne McHugh, Associate Director of Division of Legislation & Government Affairs on 29 August 2007 in Canton, MA. - to discuss the safe use of medical gloves.",315,205,True,536
84,Embassy of the United Arab Emirates,,,,United Arab Emirates,"Registrant conducted daily monitoring of the United States media outlets for new related to the United Arab Emirates. Registrant produced a daily compendium of relevant news clips for principal. In addition, registrant provided public affairs and communications counsel to help create a public diplomacy program. Registrant scheduled meetings and briefings for UAE Embassy staff with business people, academics, policy groups and media.",320,84,True,542
46,Conselho Nacional De Carregadores De Angola (C.N.C.),,,,Angola,"Foreign Principal: Conselho Nacional De Carregadores De Angola (C.N.C.) Palacio De Vidro, 5o A. Largo 4 De Fevereiro, CXP2223, Republic De Angola under The Direction of the Ministry of Finance, Transport and Communication, under The Port Regulation of the Government of Angola and prior to the arrival of Vessels in Angola: We type and issue the Loading Certificate to the shippers or its agents, process and stamp the cargo manifests and return same to vessel's agent or owner collect fees from shippers or its agent: NVOCC, freight forwarders and/or vessel agents. transfer same to the C.N.C. in Angola, keep records of the Loading Certificates and send twice a month statement of activities.",324,46,True,544
226,Mr. Ahmed Ezz,,,,Egypt,"Registrant facilitated and coordinated media and press appearances for officials of Egypt, assisted in preparing and drafting of speeches, provided media monitoring and analysis",325,226,True,547
333,The Government Of The Republic of Liberia,,,,Liberia,"Under the terms of the contract with the Government of the Republic of Liberia and in exercise of the relevant statutory provisions, LISCR, LLC collects taxes and fees due to the Government in respect of the maritime and corporate programs of the Government and disburses those receipts either to the Government or for the purposes provided under the legislation. Annual tonnage tax calculated on the weight of the ship registered with the Liberian Registry and corporate tax and fees in the form of annual registration tax, capitalization tax and document fees for the corporations are collected in accordance with statutory timetables and as paid by users of the program services and remitted weekly to the Government. A fee (MIIPS) levied per ship is collected, and disbursed, in accordance with statutory provisions to international bodies (the International Maritime [IMO] and the International Labor [ILO] Organizations of the United Nations) in payment of Government dues, to the investigation of incidents involving Liberian ships which the Government is bound by international treaty to investigate, and to the Government in the form of the payment to the DCFA, to finance those offices of the Government out of Liberia which are dedicated to the operation of the maritime program (in the USA and in the UK, as the Permanent Mission to the IMO).",328,333,True,551
295,Spring Rain Foundation,,,,Taiwan,"For both Spring Rain Foundation and the Democratic Progressive Party, I attended conferences at the American Enterprise Institute, the Brookings Institution, the Carnegie Endowment for International Peace, the Center for American Progress, the Center for a New American Security, the Center for Strategic and International Studies, the Heritage Foundation, the Korean Economic Institute, the Sigur Center of GWU, the Stimson Center and the Woodrow Wilson Cenber to participate in discussions of US foreign policy with a focus on US policy toward both Taiwan and China. I also attended Congressional hearings on US policy, both in the Senate Foreign Relations Committee and the House Foreign Affairs Committee as well as those held by the US-China Economic and Security Review Commission. I held meetings with think tank analysts, Administration personnel and reporters in the Washington area to discuss US policy toward Taiwan. I sent regular reports on these activities to Democratic Progressive Party Legislator Hsiao Bi-khim.",330,295,True,553
57,Democratic Progressive Party,,,,Taiwan,"For both Spring Rain Foundation and the Democratic Progressive Party, I attended conferences at the American Enterprise Institute, the Brookings Institution, the Carnegie Endowment for International Peace, the Center for American Progress, the Center for a New American Security, the Center for Strategic and International Studies, the Heritage Foundation, the Korean Economic Institute, the Sigur Center of GWU, the Stimson Center and the Woodrow Wilson Center to participate in discussions of US foreign policy with a focus on US policy toward both Taiwan and China. I also attended Congressional hearings on US policy, both in the Senate Foreign Relations Committee and the House Foreign Affairs Committee as well as those held by the US-China Economic and Security Review Commission. I held meetings with think tank analysts, Administration personnel and reporters in the Washington area to discuss US policy toward Taiwan. I sent regulat reports on these activities to Democratic Progressive Party Legislator Hsiao Bi-khim.",330,57,True,554
128,Government of the Kingdom of Morocco,,,,Morocco,"The Registrant's President and CEO provides advice to the Government of the Kingdom of Morocco on U.S.-Morocco relations, including regional North Africa security issues and the creation and administration of advocacy institutions to promote Morocco's interests in the United States.",332,128,True,557
339,The Menachem Begin Heritage Foundation,,,,Israel,"Pursuant to contract, Collins & Company, Inc., through its own resources, has been assisting the Menachem Begin Center in its efforts to secure a funding grant for its educational, publishing, training and other programs which support democratic and parliamentary institutions. Retained lists of Members of Congress with records of longstanding support for Israel: researched the proposed timing of specific appropriations bills and assessed how the timing would affect the Begin Center's objectives; monitored and assessed Congressional intentions for passing funding bills for FY2008 paying particularly close attention to the Economic Support Fund within the FY 2008 State-Foreign Operations Appropriations bills; reviewed Begin Center programs and evaluated why the US should support the project. Advised the Center on the anticipated scheduled on specific appropriations bills; provided detailed updates on the situation in Congress with regard to appropriations bills as well as other Congressional matters; provided recommendations on effective means to secure support for a funding grant in support of the Center; and offered general guidance in the formulation of outreach strategies to Congress.",333,339,True,558
235,"Office of the President, Government of the Republic of Cote d'Ivoire (CI)",,,,Cote D'Ivoire,Press conference 09/07,335,235,True,560
346,Government of the Republic of Ghana (Gh),,,,Ghana,,335,346,True,561
338,The Lesotho National Development Corporation (LNDC),,,,Lesotho,Branding Campaign and reception/panel discussion 09/07,335,338,True,562
148,Government of the Republic of Uganda (Ug),,,,Uganda,"Panel Discussion 09/07, Breakfast Discussion and Lunch Discussion 10/07",335,148,True,563
565,The Republic of Uganda,,,,Uganda,Government Briefings on the Peace Process,336,565,True,566
268,Republic of Montenegro,,,,Montenegro,,339,268,True,573
207,"Mauritius Ministry of Foreign Affairs, International Trade and Cooperation",,,,Mauritius,"The registrant has provided legal advice to the Mauritis Ministry of Foreign Affairs, International Trade and Cooperation, and represented it before the U.S. Congress and the Administration in connection with AGOA and other proposals for expanding trade between Mauritius and the United States.",342,207,True,577
55,Delegation of The European Commission to The United States,,,,European Commission,Provide advice and counsel relating to communications activities in the United States,344,55,True,579
383,Russian Federal Property Fund,,,,Russia,,345,383,True,580
101,Fukuoka Prefectural Government,,,,Japan,,346,101,True,581
61,Development Economic Western Switzerland,,,,Switzerland,Contact qualified companies; present advantages of Western Switzerland,347,61,True,582
50,Council of Khalistan,,,,India,"On behalf of Council of Khalistan wrote letters to U.S. Congress, President and other executive branch officials regarding the persecution, killings and human rights violations of the sikhs and other nimositiers christians, muslims and others in India. Indian Govt. holds 52,208 political prisons in jails without charge or trials. India has murdered over 250,000 sikhs, 300,000 christians in Nagaland and 90,000 Kashmiri muslims. Letter, press releases and congressional statements are enclosed.",348,50,True,583
308,Switzerland Tourism,,Zurich Switzerland,,Switzerland,"Giving free information on travel and education and hotel accommodation and transportation and conditions, distribution of travel literature and posters to travel agencies, tour organizers and individuals who ask for it. Furnishing of articles and photos on Switzerland's attractions, her life and culture to newspapers and magazines. Loanding of videos, DVDs and slides to lecturers, travel agencies and TV stations requesting them. Arranging for free transportation within Switzerland for writers, reporters, editors, travel agencies and decision makers.",350,308,True,585
334,The Government of the Republic of Trinidad and Tobago,,,,Trinidad and Tobago,Lobbying services in Washington DC on behalf of the Government of the Republic of Trinidad and Tobago,351,334,True,586
75,Embassy of the Bolivarian Republic of Venezuela,,,,Venezuela,,353,75,True,588
228,Netherlands Foreign Investment Agency,,,,Netherlands,"The registrant is seeking to gain favorable consideration for The Netherlands among United States company executives, looking to establish and/or expand manufacturing and/or research and development operations in Europe. Advertising, direct marketing and public relations are being utilized to influence these audiences toward a greater awareness of The Netherlands' advantages as a foreign investment location.",355,228,True,590
239,"Osaka University, Japan",,,,Japan,"The Osaka University, San Francisco Office is an overseas university office representing, and wholly supported by, Osaka University in Osaka, Japan. The Osaka University, San Francisco Office was established in the United States in May, 2004 with the following proposed activities: a) establish English learning programs for students of Osaka University; in operation since August 2004-present b) implement and manage a distance learning program for students of Osaka University; in operation since April 2005-present c) organize and maintain a network for alumni of Osaka University in North America; in operation since July 2005-present d) organize foreign exchange programs for students of Osaka University in the U.S. and U.S. students at Osaka University; still in the planning stage e) support researchers of Osaka University who are in the U.S.; in operation since August 2006-present f) coordinate training of Osaka University staff in the U.S.; in operation since April 2006-present.",360,239,True,595
140,Government of the Republic of Croatia,,,,Croatia,Analyzed political trends in US.,362,140,True,597
166,Institute for Liberty and Democracy (ILD),,,,Peru,,363,166,True,598
