199,Regional Government Of Kurdistan,,,,Iraq,,492,199,True,765
200,Lebanese Option Gathering,,,,Lebanon,,493,200,True,766
82,Embassy of the Republic of Turkey through DiNovo Strategies and Fleishman-Hillard,,,,Turkey,"Regular emails and phone calls to Jewish leaders highlighting Turkey's relationship with Israel and Jewish communities around the world; the promotion and planning of events (movies, speeches, cultural exhibitions) that highlight Turkey's historic relationship to the Jewish people and Israel; outreach to Jewish leaders with regard to Turkish-related events in the Middle East; and creation of working relationships between US-based Jewish and Turkish community groups.",494,82,True,767
82,Embassy of the Republic of Turkey through DiNovo Strategies and Fleishman-Hillard,,,,Turkey,"Regular emails and phone calls to Jewish leaders highlighting Turkey's relationship with Israel and Jewish communities around the world; the promotion and planning of events (movies, speeches, cultural exhibitions) that highlight Turkey's historic relationship to the Jewish people and Israel; outreach to Jewish leaders with regard to Turkish-related events in the Middle East; and creation of working relationships between US-based Jewish and Turkish community groups.",495,82,True,768
81,Embassy of the Republic of Serbia,,,,Serbia,"Provide media training and placement assistance, establish relationships with US-based media, draft editorials, press releases and emails for distribution",496,81,True,769
81,Embassy of the Republic of Serbia through 30 Point Strategies,,,,Serbia,Provide public relations and strategy consulting,497,81,True,770
82,Embassy of the Republic of Turkey through Fleishman-Hillard,,,,Turkey,Strategy and consulting services regarding media and communicty outreach,498,82,True,771
82,Embassy of the Republic of Turkey through Fleishman-Hillard,,,,Turkey,Strategy and consulting services regarding media and community outreach,499,82,True,772
227,Netherlands Board Of Tourism & Conventions (NBTC) Vlietweg 15,2266 KA Leidschendam,The Netherlands,,Europe,"The Netherlands Board of Tourism & Conventions is a non-profit foreign (government) foundation. It is financed partly by the Ministry of Economic Affairs of the kingdom of the Netherlands. Activities and services: websites, press releases, advertisements, articles about the Netherlands (Mollard), distribution of folders and brochures",500,227,True,773
342,The Ministry Of Trade & Industry Visit Denmark,Islands Brygge 43 DK-2300 Copenhagen S,,,Denmark,"We offer via telephone calls, US mail, E-mails and our WEB-Site distribution of the Denmark Travel Guide 2008 to prospective visitors to Denmark. We help Tour Operators and Travel Agencies to obtain information on tourist attractions, Cultural Events and Historical sights. Participated in the Mid Atlantic Workshop in Reykjavik, Iceland from February 7 to 10, 2008. This workshop is to educate American Travel Agents on Scandinavia, Denmark as a tourist destination. Participated in the New York Times Travel Show, New York City from February 29 to March 2, 2008. This show is to promote Denmark to the travelers as a perfect vacation destination. Participated in the SeaTrade Workshop in Miami, FL from March 10 to 13, 2008. This workshop is for Cruise Ship owners and operators to show their products to Tour Operators specializing in the Cruise Traveler.",501,342,True,774
184,Japan National Tourist Organization,2-10-1 Yurakucho Chiyodaku,Tokyo,,Japan,"The activities engaged in by the Registrant were devoted entirely to the promotion and stimulation of international tourism on behalf of its foreign principal, the Japan National Tourist Organization located in Tokyo, Japan. The Registrant, located at One Rockefeller Plaza, Suite 1250, New York, New York is operated as a tourist information center. At the same time, it conducts publicity, distributes travel folders and pamphlets, participates in fairs and expositions, conducts investigations and research and performs any other acts to achieve the best results for the promotion on tourism in Japan.",502,184,True,775
1,The League of Arab States,,,,League of Arab States,"Registrant activities on behalf of the principal during the last six months period have consisted primarily of collecting readily available public information of particular interest to the foreign principal, and transmitting such information to the same. We would also like to report, that the representatives of Arab Governments accredited to the United States, make use of our conference room for their occasional meeting. The registrant however, engages in no reportable activities in connection with those meetings",503,1,True,776
316,The Caribbean Tourism Organization,,,,Barbados,"Promotion of tourist travel to the Caribbean Region by means of publicity releases, distribution to tourist folder and public relations on the joint interest of the foreign governments. Islands and the USVI and Puerto Rico, as well as for allied members engaged in the operations of hotel in the Caribbean covering centralized general activities for the government islands which are members of the registrant",504,316,True,777
198,Korea Trade Center,460 Park Ave. 14th Fl,New York,NY,Korea,"All the activities performed by the New York office are common to the other branch offices including L.A., Chicago, Dallas, Miami, Washington, Silicon Valley, Detroit and Atlanta. Research and analysis of U.S. industry and market, Participation in trade shows and exhibitions, Inducement of U.S. investments into Korea, Introduction of Korean commodities to potential American buyers.",505,198,True,778
198,Korea Trade Center,,Los Angeles,,Korea,"All the activities performed by the New York office are common to the other branch offices including L.A., Chicago, Dallas, Miami, Washington, Silicon Valley, Detroit and Atlanta. Research and analysis of U.S. industry and market, Participation in trade shows and exhibitions, Inducement of U.S. investments into Korea, Introduction of Korean commodities to potential American buyers.",505,198,True,779
198,Korea Trade Center,,Chicago,,Korea,"All the activities performed by the New York office are common to the other branch offices including L.A., Chicago, Dallas, Miami, Washington, Silicon Valley, Detroit and Atlanta. Research and analysis of U.S. industry and market, Participation in trade shows and exhibitions, Inducement of U.S. investments into Korea, Introduction of Korean commodities to potential American buyers.",505,198,True,780
198,Korea Trade Center,,Dallas,,Korea,"All the activities performed by the New York office are common to the other branch offices including L.A., Chicago, Dallas, Miami, Washington, Silicon Valley, Detroit and Atlanta. Research and analysis of U.S. industry and market, Participation in trade shows and exhibitions, Inducement of U.S. investments into Korea, Introduction of Korean commodities to potential American buyers.",505,198,True,781
198,Korea Trade Center,,Washington,DC,Korea,"All the activities performed by the New York office are common to the other branch offices including L.A., Chicago, Dallas, Miami, Washington, Silicon Valley, Detroit and Atlanta. Research and analysis of U.S. industry and market, Participation in trade shows and exhibitions, Inducement of U.S. investments into Korea, Introduction of Korean commodities to potential American buyers.",505,198,True,782
198,Korea Trade Center,,Silicon Valley,,Korea,"All the activities performed by the New York office are common to the other branch offices including L.A., Chicago, Dallas, Miami, Washington, Silicon Valley, Detroit and Atlanta. Research and analysis of U.S. industry and market, Participation in trade shows and exhibitions, Inducement of U.S. investments into Korea, Introduction of Korean commodities to potential American buyers.",505,198,True,783
198,Korea Trade Center,,Miami,,Korea,"All the activities performed by the New York office are common to the other branch offices including L.A., Chicago, Dallas, Miami, Washington, Silicon Valley, Detroit and Atlanta. Research and analysis of U.S. industry and market, Participation in trade shows and exhibitions, Inducement of U.S. investments into Korea, Introduction of Korean commodities to potential American buyers.",505,198,True,784
198,Korea Trade Center,,Detroit,,Korea,"All the activities performed by the New York office are common to the other branch offices including L.A., Chicago, Dallas, Miami, Washington, Silicon Valley, Detroit and Atlanta. Research and analysis of U.S. industry and market, Participation in trade shows and exhibitions, Inducement of U.S. investments into Korea, Introduction of Korean commodities to potential American buyers.",505,198,True,785
17,Barbados Investment & Development Corporation,,,,Barbados,Continues to disseminate information on investment opportunities in Barbados,506,17,True,786
18,Barbados Tourism Authority,,,,Barbados,Promotion of Barbados as a Tourist destination,506,18,True,787
159,Hong Kong Tourism Board,,,,Hong Kong,"Distributed promotional material and provided information to all segments of the travel and traveling public. Also participated in trade shows, promotions, travel seminars with other tourist offices, wholesalers transpacific air and carries.",507,159,True,788
54,DMA - Danish Meat Association (Formerly Danish Bacon and Meat Council),,,,Denmark,"Kept the DMA updated on U.S. food safety initiatives and proposed regulations affecting imports, the status of the Hazard Analysis and Critical Control Points (HACCP) re USDA inspection systems of meat plant, new sanitary operating procedures re meat products, animal ID and Country of Origin Labelling regulations. I provided client with statistical information on U.S. pork exports and imports; discussed European FMD issue with client; kept DMA up-dated on mad cow and other diseases throughout the world. Kept client updated on any legislation affecting the importation of pork and pork products. Updated client on Farm Bill legislation.",508,54,True,789
249,People's Republic of Pakistan,,,,Pakistan,,509,249,True,790
3,Abu Dhabi Investment Authority (ADIA),,,,United Arab Emirates,Monitored issues surrounding sovereign wealth funds. Advised client regarding strategy. Supported internal communications and conducted media outreach.,509,3,True,791
168,Instituto Costarricence de Turismo (Costa Rican Tourism Institute),,,,Costa Rica,,509,168,True,792
195,Korea National Tourism Organization,,,,Korea,"To run ads for tours to Korea (travel magazines, travel online sites) - To support travel agents to develop tour products to Korea - To invite travel journalists to Korea to promote them to cover Korean tourism destinations - To provide Korea Tourism promotional brochures, pamplets for consumers in the States.",510,195,True,793
183,Japan Fisheries Association (JFA),,,,Japan,"In accordance with two retainer contracts with the JFA, I monitor U.S. government and industry activities on fisheries management and trade policy as these U.S. activities relate to Japanese fisheries and trade interests. I also provide advice to the JFA and its members on these policy issues.",511,183,True,794
165,India Trade Promotion Organisation,Pragati Bhawan Pragati Maidan,New Delhi,,India,Organise participation in Trade shows in North America and Mexico. Generation of Trade Enquiries and forwarding to Head Office in India. Communication of Commercial information & Trade data to Head Office,512,165,True,795
279,Saudi Basic Industries Corporation (SABIC),,,,Saudi Arabia,"Provided public relations, media and communications counsel.",513,279,True,796
9,Association of Dutch Insurers (Verbond van Verzekeraars),,,,Netherlands,Provided advice and counsel principally on legislation concerning retroactive policy claims and met with congressional representatives regarding the same.,513,9,True,797
21,Beijing Organizing Committee for Games of XXIX Olympiad,,,,China,Provided public relations communications and public relations counsel related to the Organization of the XXIX Olympic Games.,513,21,True,798
294,Special Court for Sierra Leone,,,,Sierra Leone,Provided counsel and public relations services including to raise awareness and support for the Special Court for Sierra Leone.,513,294,True,799
131,"Government of Singapore, Prime Minister's Office (through Hill & Knowlton, Singapore)",,,,Singapore,"Developed and executed a public relations plan to promote opportunities in Singapore to target U.S. audiences, including through press communications and media efforts, outreach to universities and other organizations, and securing of a speaking opportunity.",513,131,True,800
261,"Qatar Financial Centre Authority (through Hill & Knowlton Qatar, LLC)",,,,Qatar,Provided public relations counsel and assistance to create awareness amoung the U.S. media of business and financial opportunities in Qatar.,513,261,True,801
33,China Daily of Beijing,,,,China,"""China Daily"" is an English full service newspaper, originally published in China for the benefit of people who do not speak Chinese. The newspaper is published worldwide. China Daily Distribution Corporation in New York, NY is the newspaper's agent in North America and Europe. Services rendered to the foreign principal are printing through contract with printer of China Daily in Beijing, China, directly from photograph negatives and distribution of the newspaper subscription in the United States.",514,33,True,802
280,Small Business Corporation-USA Office,"120 Sylvan Avenue, Suite 301",Englewood Cliffs,NJ,Korea,1) Assisted 20 Korean companies to establish themselves in the US market 2) Assisted US companies in locating Korean manufacturers or partners,515,280,True,803
13,Avianca S.A.,,,,Colombia,General legal advice and services; no registrable activities were performed during this reporting period.,516,13,True,804
335,The Government of the United Kingdom,,,,United Kingdom,General legal advice and services; no registrable activities were performed during this reporting period.,516,335,True,805
113,Government of Bermuda,,,,Bermuda,Activity is related to the monitoring of Congressional Branch activity relating to investment and tax. Our activity during this period consists of representation before the United States Congress.,517,113,True,806
278,Saudi Arabian Oil Company,,,,Saudi Arabia,,518,278,True,807
328,The Government of the Kingdom of Saudi Arabia,,,,Saudi Arabia,,518,328,True,808
58,"Department of Enterprise, Trade and Investment, a Northern Ireland Department of the UK Government",,,,United Kingdom,"Publicizing Northern Ireland as a region for U.S. commercial and industrial investment. Seeking potential investors and developing links between invest NI and such investors. Potential investors have been contacted by means of telephone, seminars, direct mail, e-mail, exhibitions, advertising in U.S. publications and personal visit by staff of the registrant with representatives of the U.S. business organizations.",519,58,True,809
60,Deutsche Telekom AG,,,,Germany,"During the reporting period dated May 1, 2008 through October 31, 2008, employees attended events featuring US government officials including: Robert Kimmitt and Nova Daly (Treasury Department); Christina Speck (NTIA), Whit Witteman (Department of State), Amb. David Gross (Department of State), Dick Beaird (Department of State), Jessica Rosenworcel (Congress), Dana Shaffer, James Schlichting and Helen Domenici (FCC), Margret Cumminsky (Congress), Sen. Bob Bennett (Congress), Sen. Chuck Hagel (Senate), Jonathan McHale (USTR), Timothy Finton (Department of State), Ambassador Boyden Gray (Department of State), Tracey Weisler (FCC); Amy Levine (Congress), Rep. Anna Eshoo (Congress), Susan Schwab (USTR), James Reid (Congress), Rep. Bart Stupak (Congress), Neil Freid (Congress), President George Bush, FCC Chairman Martin (FCC), Commissioners Jonathan Adelstein (FCC), Deborah Tate (FCC), and Rep. Donna Edwards (Congress).",520,60,True,810
298,State Government Office Of Tourism New South Wales,Australia Tourism Office,,,Australia,Promotion of the State of New South Wales Australia as the Holiday Destination of choice through the provision of information and the distribution of printed materials with tourist attractions and other related facilities within the State of New South Wales. No profit making activities have been undertaken.,521,298,True,811
127,Government of Mexico - Secretaria de Economia,,,,Mexico,,522,127,True,812
181,"Japan Automobile Manufacturers, Inc.",,,,Japan,The Registrant provided strategic communications counsel in conjunction with Porter/Novelli. The Registrant did not contact members of the media on behalf of the foreign principal. The Registrant did not distribute or disseminate any materials on behalf of the foreign principal.,523,181,True,813
87,Ethiopian People Revolutionary Party,,,,Ethiopia,,524,87,True,814
93,Federacion Nacional de Cafeteros de Colombia,,,,Colombia,"During the period of May 1, 2008, through October 31, 2008, the Colombian Coffee Federation, Inc. continued promoting the use of high quality Colombian Coffee primarily by advertising that coffee with the use of Juan Valdez trademark. Also to monitor proper use of the trademark registered in the U.S., in particular 100% Colombian Coffee and ""Juan Valdez"", performing testing services with coffee roasting companies that use them to make sure that the coffee packed under these trademarks has indeed the quality guaranteed by the ""Federation"". Promotional programs for Colombian Coffee to be used at points of sales such as restaurants, airlines and coffee roasting companies which will be suitable to increase coffee consumption in the U.S.",526,93,True,816
290,Sinn Fein,,,,Ireland,"All monies received, were for the purpose of supporting the activities and purposes of Sinn Fein as a democratic political party engaged in Ireland and in many countries throughout the world in promoting the Irish Peace Process by social welfare, educational and lobbying activities.",527,290,True,817
365,Urenco Limited,18 Oxford Road,"Marlow, Bucks",,England,"During the time period covered by this supplemental statement, the Registrant was engaged in the activities provided for in the Service Agreement with the foreign principal, Urenco Limited. This work included studying the demand of the uranium enrichment market in the US including compiling data on both current requirements and future demand. The Registrant also prepared proposals for the use in bidding on uncommitted enrichment requirements and negotiated terms for new contracts and support services.",528,365,True,818
238,Osaka Prefectural Government,,,,Japan,,529,238,True,819
367,Vacci-Test Corporation,"Suite 1005, 550 11th SW",Calgary,,Canada,,530,367,True,820
353,Tilda Rice,Coldharbour Lane,Rainham,,United Kingdom,Follow developments related to the European Union's commitments under the Uruguay Round Agreement and the enlargement of the Union with regard to imports of rice and the Union's obligation under the World Trade Organization; follow developments with respect to the above commitments with respect to US Government policy and research tariff classification issues and the reopening of the EU market for US long grain rice.,530,353,True,821
377,Commonwealth Of Dominica,,,,Commonwealth of Dominica,"Vessel registration and certification services, Vessel inspections, Mariner certification and assessments",531,377,True,822
136,Government of the Nagorno Karabakh Republic,,,,Nagorno Karabakh Republic,,532,136,True,823
4,Afghan Interim Administration,,,,Afghanistan,,533,4,True,824
4,Afghan Interim Administration,,,,Afghanistan,,534,4,True,825
73,Embassy of Poland,,,,Poland,"Generally speaking, the Registrant provided the foreign principal with guidance on foreign policy matters before the U.S. Government, focusing on the area of defense and military cooperation. The means employed included communications and lobbying of Congress and departments of the Executive Branch, as appropriate.",535,73,True,826
199,Kurdistan Regional Government (previously known as the Kurdish Democratic Party),,,,Iraq,"The Registrant engaged in two categories of political activities: monitoring and advising on U.S. policymaking processes with regard to Kurdistan, and arranging meetings between Kurdish and U.S. officials. The means employed included communications to, and meetings and briefings with, U.S. government officials and members of the U.S. media, as well as, distribution of informational materials. Specifically, during the six month period, the Registrant engaged in the activities listed below. A copy of all informational material either distributed or facilitated by the Registrant on behalf of the foreign principal is attached.",535,199,True,827
122,Republic of India,,,,India,"The Registrant engaged in two categories of political activities: monitoring and advising on U.S. policymaking processes with regard to India, and arranging meetings between Indian and U.S. officials. The means employed included communications to, and meeting and briefings with, U.S. government officials and members of the U.S. media.",535,122,True,828
150,State of Qatar,,,,Qatar,The Registrant engaged in monitoring and advising on U.S. policymaking processes with regard to the State of Qatar. The Registrant did not engage in any political activity of behalf of the foreign principal. The Registrant did not distribute or facilitate the distribution of any informational material on the behalf of the foreign principal.,535,150,True,829
126,Government of the Republic of Macedonia,,,,Macedonia,,537,126,True,830
309,Taipei Economic & Cultural Representative Office,,,,Taiwan,,537,309,True,831
119,"Government Of Georgia, National Security Council",,,,Georgia,,537,119,True,832
46,Conselho Nacional De Carregadores De Angola (C.N.C.),,,,Angola,"We type and issue the loading certificate to the shippers or its agents, process and stamp the cargo manifests and return same to vessel's agent or owner collect feees from shippers or its agent: NVOCC, freight forwardes and/or vessel agents. Transfer same to the C.N.C. in Angola, keep records of the loading certificates and send twice a month statement of activities.",538,46,True,833
275,Royal Embassy of Saudi Arabia,,,,Saudi Arabia,"Registrant monitored daily media coverage of issues of importance and relevance to The Kingdom of Saudi Arabia, Registrant facilitated and coordinated media and press activity for Saudi officials, Registrant drafted and/or distributed, by mail, email, fax and other means, press releases, weekly newsletters, fact sheets, op-ed pieces, speeches and news articles, in order to promote Saudi Arabia, its commitment to the war against terrorism, peace in the Middle East, and other issues pertinent to the Kingdom, Registrant assisted in the preparation and/or distribution of letters and informational materials to members of Congress and/or the Administration on King Abdullah's interfaith initiative, Registrant assisted with the production of an audio news release on July 15 on the interfaith initiative, Registrant conducted research to gauge the American public's opinion of interfaith dialogue, Registrant research and contacted various corporations in the U.S. regarding internship programs for Saudi students, Registrant provided assistance in building relations with the U.S. business community. Registrant assisted in arranging outreach events for senior Saudi officials in Washington, DC on the following dates: June 18 and June 20, 2008",539,275,True,834
11,The Weidenfeld Group (Atiku Abubakar),,,,Nigeria,"Registrant facilitated and coordinated media and press activity for Atiku Abubakar, Registrant assisted with the editing of draft opinion articles, Registrant distributed by mail, email, fax or other means, opinion editorials, Registrant provided media monitoring and analysis, Registrant corrected errors and provided factual content for blogs and internet databases.",539,11,True,835
264,The Republic of Cyprus,,,,Cyprus,"Registrant facilitated and coordinated media and press activity for officials of Cyprus, Registrant assisted in developing messaging documents and talking points, Registrant provided assistance in building relations with members of the media, Registrant provided media monitoring and analysis, Registrant drafted and/or distributed by mail, email, fax and other means, press releases pertaining to developments in Cyprus",539,264,True,836
333,The Government Of The Republic Of Liberia,,,,Liberia,"General Under the terms of the contract with the Government of the Republic of Liberia and in exercise of the relevant statutory provisions, LISCR, LLC collects taxes and fees due to the Government in respect of the maritime and corporate programs of the Government and disburses those receipts either to the Government or for the purposes provided under the legislation.",540,333,True,837
128,Government Of The Kingdom Of Morocco,,,,Morocco,"The Registrant's President and CEO provides advice to the Government of the Kingdom of Morocco on U.S.-Morocco relations, including regional North Africa security issues and the creation and administration of advocacy institutions to promote Morocco's interests in the United States.",541,128,True,838
268,Republic Of Montenegro,,,,Montenegro,,542,268,True,839
309,Taipei Economic Cultural Representatives Office In the United States,,,,Taiwan,,542,309,True,840
55,Delegation of the European Commission to the United States,,,,European Commission,Provide advice and counsel relating to communications activities in the United States,543,55,True,841
128,Government of the Kingdom of Morocco,,,,Morocco,"The Registrant's Executive Director provided strategic counsel to the GOM on their bilateral relations with the United States. Briefed US journalists, and members and staff of Congress on issues related to US-Morocco relations, to include: General Moroccan-American relations. Political reform and human rights developments in Morocco. US assistance issues related to Morocco. Moroccan-Algerian bilateral relations. Morocco's role in the Middle East Peace Process. Developments in North Africa. Morocco and the Western Sahara.",544,128,True,842
89,"Executive Office, Dubai",,,,United Arab Emirates,Registrant provided public relations and media relations support.,545,89,True,843
172,International Counsel Bureau,,,,Kuwait,"Contacted representatives of the media and non-governmental organizations leading up to and the Supreme Court decision in joined cases Boumediene v. Bush and Al Odah v. United States to discuss ramifications of the Supreme Court habeas corpus decision and the delays in habeas hearings in the following months. Contacted representatives of the media and non-governmental organizations during the Kuwaiti Prime Minister's visit to Washington, DC, in September to encourage the media to make Guantanamo Bay a key topic of President Bush's talks with the Kuwaiti Prime Minister. Contacted representatives of the media and non-governmental organizations to discuss Guantanamo Bay and the cases of the Kuwaiti detainees with regard to the 2008 election, delayed habeas corpus hearings, next steps in the case of the Kuwaiti detainees' cases, and detainees' legal challenges to their enemy combatant status in federal court.",545,172,True,844
282,"Secretaria de Agricultura Ganderia, Desarollo Rural, Pesca y Alimentacion (SAGARPA)",,,,Mexico,"SAGARPA - We provide a number of services to SAGARPA. We monitor all development in the US which could possibly affect US-Mexico agricultural trade industry. We also monitor developments globally, and the activities of multintional organizations such as the WTO, whose policies could affect Mexico's agricultural trade. In addition, we provide counsel with respect to problems that may arise in the US-Mexico trade relationship, and between NAFTA partners. We also assist in efforts to open the US market to Mexican agricultural products. We also represent SAGARPA in litigation in U.S. courts (non FARA activities)",546,282,True,845
199,Kurdistan Regional Government,,,,Iraq,Assist with shaping of the U.S. perceptions of Kurdish interests.,546,199,True,846
306,Sunshine Coalition of Uzbekistan,,,,Uzbekistan,,547,306,True,847
110,Government of Aruba,,,,Aruba,"contact Members of Congress and their staffs, and Executive Branch agency personnel to advocate for the interests of the client. A subcontractor, TKC International, provides specific advisory services to include strategic assistance in actualizing new opportunities, and identification of potential partners in sectors of interest to Aruba and other such services, none of which, according to TKC International, are such as to require registration under this Act",548,110,True,848
125,Government of Japan / Japan External Trade Organization,,,,Japan,"research and prepare documents and reports regarding US policy developments and analysis, focusing on trade, security, environment, and with respect to other countries in the Pacific region",548,125,True,849
317,"The City of St. Petersburg, Russian Federation",,,,Russia,,549,317,True,850
354,Tourism Authority of Thailand,,,,Thailand,Public Relations,550,354,True,851
179,Israel Ministry of Tourism,,,,Israel,Public Relations,550,179,True,852
255,"President Denis Sassou-Nguesso, President of the Republic of Congo",,,,Republic of Congo,,551,255,True,853
257,ProExport Colombia,,,,United Kingdom,The negotiation and approval of a free trade agreement between the U.S. and Colombia.,552,257,True,854
90,Executive Office of His Highness Sheikh Mohammed Bin Rashad Al Maktoum,,,,United Arab Emirates,,552,90,True,855
307,"Supporters of Fine Gael, Inc.",,,,Ireland,"Coordination of Fundraising Dinner in The Manhattan Club Rosie O'Grady's, 800 7th Avenue at 52nd Street, New York, NY 10019, in favour of Fine Gael. Coordination included participants distributing brochures and participation on the night.",553,307,True,856
188,The Royal Hashemite Court (Hashemite Kingdom Of Jordan),,,,Jordan,I have continued to consult with the staffs of King Abdullah and Queen Rania regarding U.S. media relations and scheduling matters. I worked with the Queen's staff on her September visit to New York.,554,188,True,857
32,"Cayman Islands Government, Portfolio of Finance and Economics",,,,Cayman Islands,,555,32,True,858
151,The Government of the Republic of Turkey,,,,Turkey,,555,151,True,859
234,Office of the President of the Republic of Congo,,,,Republic of Congo,,556,234,True,860
128,Government of Morocco,,,,Morocco,,556,128,True,861
158,Hong Kong Economic Trade Office (HKETO),,,,Hong Kong,"Monitor issues on behalf of HKETO including the US-China relationship and represent the interest of the Government of Hong Kong in international trade relations between the United States and Hong Kong. Research and analyze issues of concern to the Principal. Counsel the Principal on U.S. Policies of concern and pending relevant activity in Congress. Maintain contact, as necessary, with Members of Congress and their staff, Executive Branch officials, multi-lateral institutions, and non-governmental organizations. At the request of the Principal, meetings with Members of Congress and their staff, Executive Branch officials, multi-lateral institutions, and non-governmental organizations. At the request of the Principal, meetings with Members of Congress and their staff, Executive Branch officials, multi-lateral institutions, and non-governmental organizations may be arranged.",557,158,True,862
326,The Government of Hong Kong Special Administrative Region,,,,Hong Kong,"Ogilvy Public Relations Worldwide on behalf of the Hong Kong Economic & Trade Office has provided strategic communications counsel on multiple projects including crafting and editing speeches, conducting media training sessions, crafting talking points regarding multiple economic and cultural issues, crafting op-eds and providing daily news monitoring reports to capture all print, internet and broadcast coverage of Hong Kong within the United States. Ogilvy Public Relations Worldwide has also reached out to media via e-mail and by the phone, to offer opportunities to meet with Commissioner Margaret Fong to discuss trade issues to meet with celebrities from Hong Kong, attend events sponsored by Hong Kong and speak with dignitaries from Hong Kong on a wide-range of issues.",558,326,True,863
334,"The Government of the Republic of Trinidad and Tobago (via Ainsley Gill Associates, LLC)",,,,Trinidad and Tobago,"Ogilvy Public Relations Worldwide is supporting the launch of the Government of Trinidad and Tobago's International Finance Center (TTIFC). Specifically, we will work with the client to develop a communications plan and messages, create materials, assist with internal communications, assist in the coordination of presentation materials and talking points, assist in the arrangements for meetings and media interviews for Trinidad and Tobago officials as they travel to the Middle East and the United States to gain support for the TTIFC. In addition, they've asked us to also help develop a website, assist in the editing of a video, design a brand identity for the project and assist in the development of collateral material to be used for marketing the TTIFC to external audiences and launching the project.",558,334,True,864
160,Hong Kong Trade Development Council,"1580 18th St., NW",Washington,DC,Hong Kong,Monitor issues on behalf of the Hong Kong Trade and Development Council (HKTDC) including the US-China relationship and represent the interests of the Government of Hong Kong in international trade relations between the United States and Hong Kong.,559,160,True,865
199,Kurdistan Regional Government,,,,Iraq,"Communicated and facilitated meetings for foreign principals with Members of Congress and Congressional Staff as well as Executive Branch agencies; specifically the Departments of Defense, State and Commerce.",560,199,True,866
188,The Royal Hashemite Court of Jordan,,,,Jordan,"Registrant assisted the Royal Hashemite Court of Jordan with the preparation of various public remarks and written communications for Her Majesty Queen Raniaal-Abdullah. These remarks and communications revolved around humanitarian, regional development, educational, women's and children's issues, and themes of cross-cultural understanding.",561,188,True,867
7,American Palm Oil Council,,,,Malaysia,"Prism Public Affairs provided strategic communications counsel and public relations support to the American Palm Oil Council. Activities included: submitted letters to Fortune Magazine, the Los Angeles Times and Orangutan Foundation International; distributed a press release to the media announcing the first Malaysian palm oil plantation to receive RSPO certification and distributed a press release to the media applauding the South Florida Regional Transportation Authority.",562,7,True,868
70,"Embassy Of Korea, The Korean Government",,,,Korea,,563,70,True,869
164,Independent Diplomat,,,,,"Independent Diplomat staff met with the following individuals from the State Department to seek their views on political developments in Western Sahara, Somaliland, Cyprus, and Burma. These officials are, respectively: Ms. Elisabeth Hopkins (Western Sahara), Mr. James Knight (Somaliland), Mr. Matt Bryza and Ms. Kathleen Fitzpatrick (Cyprus), and Mr. Scott Marciel (Burma)",565,164,True,870
327,The Government of the Dominican Republic/Asociacion Dominicana de Hacendos y Agricultores,,,,Dominican Republic,"The services provided include contacts and meetings with Members of Congress and Executive Branch officials and staff regarding issues of importance to the Government of the Dominican Republic; human rights, trafficking in persons, birth registration and nationality, drug trafficking and interdiction, and trade. Also included are contacts with relevant non-government organizations (NGOs). Services include working with the Government to provided advice and counsel on these various issues assist the Government in making appropriate responses to Congress, the Executive Branch, and NGOs, and providing research and legal expertise in the development of position statements",566,327,True,871
293,South African Tourism,,,,South Africa,"Provided advice and counsel to a delegation of individuals from South Africa to learn about communication practices and tactics used by the U.S. government and the private sector as regards to tourism. To this end, FD Dittus scheduled meetings, provided logistical support and accompanied tour participants on a non participatory basis to all meetings while in Washington, D.C. FD Dittus provided liaison with, and secured meetings for the participants of the ""observer tour"". FD Dittus oversaw scheduling and logistics for execution of the tour and ensured the participants were transported while in Washington, D.C.",567,293,True,872
255,"President of the Republic of Congo, through The Amani Group",,Brazzaville,,Republic of Congo,Registrant helped implement and advance initiatives to enhance and support U.S.-Congo economic and political relations.,588,255,True,932
158,Hong Kong Economic and Trade Office,,,,Hong Kong,"Registrant monitored and provided advice regarding issues of interest, including constitutional developments in Hong Kong, international trade policy, the U.S.-China trade relationship, the World Trade Organization and the U.S. political landscape.",588,158,True,933
275,Royal Embassy of Saudi Arabia,,,,Saudi Arabia,Registrant advised the foreign principal with respect to its relationship with the U.S. Congress and the Administration.,588,275,True,934
71,The Embassy of the Islamic Republic of Pakistan,,,,Pakistan,"For both the PPP and Embassy of Pakistan, Locke Lord Strategies monitored the U.S. government activities, including Executive and Legislative Branch, monitored media coverage concerning Pakistan, and provided strategic advice concerning positive U.S./Pakistan relations. Locke Lord Strategies participated in meetings with U.S. government officials and activities at the United Nations.",590,71,True,938
240,"Pakistan Peoples Party (PPP); Asif Ali Zardari, Co-Chairperson of the PPP",,,,Pakistan,"For both the PPP and Embassy of Pakistan, Locke Lord Strategies monitored the U.S. government activities, including Executive and Legislative Branch, monitored media coverage concerning Pakistan, and provided strategic advice concerning positive U.S./Pakistan relations. Locke Lord Strategies participated in meetings with U.S. government officials and activities at the United Nations.",590,240,True,937
16,Bank of the Netherlands Antilles,Simon Bolivar Plein 1,Willemstad Curacao,,Netherlands Antilles,,591,16,True,939
151,Government of the Republic of Turkey,,,,Turkey,,591,151,True,940
217,Ministry of Foreign Affairs of the Republic of Azerbaijan,,,,Azerbaijan,,591,217,True,941
217,Ministry of Foreign Affairs of the Republic of Azerbaijan,,,,Azerbaijan,,591,217,True,942
