5654,"Fierce, Isakowitz & Blalock",2008-04-30,"600 New Hampshire Ave., NW Suite 1000",Washington,DC,20037,371
5666,The Glover Park Group LLC,2008-01-31,"3299 K Street NW, Suite 500",Washington,DC,20007,372
5666,The Glover Park Group,2008-07-31,3299 K St NW Suite 500,Washington,DC,20007,373
5666,The Glover Park Group,2008-07-31,3299 K St NW Suite 500,Washington,DC,20007,374
5668,"Rosemont Associates, L.L.C.",2008-02-29,49 Bridge St. - Suite II,Lambertville,NJ,08530,375
5668,"Rosemont Associates, L.L.C.",2008-08-31,49 Bridge St. - Suite II,Lambertville,NJ,08530,376
5677,"ACG, LLC dba Alliance Consulting Group, LLC",2008-03-31,"1701 Pennsylvania Avenue, Suite 300",Washington,DC,20006,377
5677,"ACG, LLC dba Alliance Consulting Group, LLC",2008-09-30,"1701 Pennsylvania Avenue, Suite 300",Washington,DC,20006,378
5684,"KBS America, Inc.",2008-05-31,625 S. Kingsley Dr.,Los Angeles,CA,90005,379
5687,Pascal D. Kokora,2008-06-30,1914 Carters Grove Drive,Silver Spring,MD,20904,380
5698,"Williams Mullen Strategies, Inc.",2008-01-31,"1666 K Street, N.W., Suite 1200",Washington,DC,20006,381
5699,"Williams, Mullen, Clark & Dobbins, P.C.",2008-03-01,"Two James Center 1021 East Cary Street, P.O. Box 1",Richmond,VA,23218,382
5703,"International Relief Fund, Inc. D/B/A Internationa",2008-02-29,2771-29 Monument Rd. #344,Jacksonville,FL,32225,383
5707,Tesfu Berhare Teckle,2008-02-29,7907 Wildwood Drive,Takoma Park,MD,20912,384
5711,The Washington Group,2008-03-31,"1401 K Street NW, Suite 1000",Washington,DC,20005,385
5711,The Washington Group,2008-09-30,"1401 K Street, NW, Suite 1000",Washington,DC,20005,386
5712,Greenberg Traurig LLP,2008-04-30,"2101 L Street, NW Suite 1000",Washington,DC,20037,387
5716,"Maynard, Cooper & Gale, P.C.",2008-04-30,1901 Sixth Avenue North 2400 Regions/Harbert Plaza,Birmingham,AL,35203,388
5727,Carmen Group Incorporated,2008-01-31,"1301 K Street, NW Suite 800 East",Washington,DC,20005,389
5731,"Jose Pertierra Pertierra & Toro, P.C.",2008-02-29,1010 Vermont Ave NW Suite 620,Washington,DC,20005,390
5731,"Pertierra & Toro, P.C.",2008-08-31,1010 Vermont Ave NW #620,Washington,DC,20005,391
5733,Trout Cacheris PLLC,2008-02-29,"1350 Connecticut Avenue, N.W., Suite 300",Washington,DC,20036,392
5566,Grace Collins,2008-01-31,"1725 I Street Suite 300, #53",Washington,DC,20006,393
5566,Grace Collins,2008-07-31,1725 I Street Suite 300 #53,Washington,DC,20006,394
5733,"Trout Cacheris, PLLC",2008-08-31,"1350 Connecticut Avenue, NW",Washington,DC,20036,395
5741,"The MITA Group, Inc.",2008-03-31,"1101 30th Street, NW Suite 500",Washington,DC,20007,396
5748,The Council for Trade and Economic Cooperation (US,2008-04-30,"445 Park Avenue, 10th Floor",New York,NY,10022,397
574,European Travel Commission,2008-06-30,,New York,NY,,417
5753,Quinn Gillespie & Associates LLC,2008-06-30,"1133 Connecticut Avenue, NW 5th Floor",Washington,DC,20036,399
5754,PD Frazer Consulting Inc.,2008-06-30,1341 G St. NW Suite 700,Washington,DC,20005,400
5755,Mark Edmond Clark,2008-06-30,218 East 81st Street #4B,New York,NY,10028,401
5758,Ketchum Inc.,2008-05-31,1285 Avenue of the Americas,New York,NY,10019,402
5762,Thomas A. Kruse,2008-01-31,"Casilla 3-349898, La Paz, Bolivia c/o Embassy of t",Washington,DC,20008,403
5762,Thomas A Kruse,2008-07-31,"204 W 85th St., Apt. 3",New York,NY,10024,404
5766,"CMS Strategies, LLC",2008-03-31,,,,,405
5766,CMS Strategies Consulting,2008-09-30,5500 Friendship Blvd #1511N,Chevy Chase,MD,20815,406
5769,Sheila O'Malley,2008-03-31,"575 Madison Avenue, 10th Flr.",New York,NY,10022,407
5769,Sheila O'Malley,2008-09-30,98 Herrick Road,Southampton,NY,11968,408
5772,McKenna Long & Aldridge LLP,2008-04-30,"1900 K Street, NW",Washington,DC,20006,409
5773,Geoffrey Weill Assoc.,2008-04-30,27 West 24th St (Suite 305),New York,NY,10010,410
5774,"Chlopak, Leonard, Schechter and Associates",2008-04-30,"1850 M Street NW, Suite 8000",Washington,DC,20036,411
5775,"TD International, LLC",2008-05-09,"818 18th Street, NW, Suite 900",Washington,DC,20006,412
5776,"Johnson, Madigan, Peck, Boland & Stewart, Inc.",2008-05-31,"1300 Connecticut Avenue, NW Suite 600",Washington,DC,20036,413
5777,"Sitrick And Company, Inc.",2008-05-31,"1840 Century Park East, Suite 800",Los Angeles,CA,90067,414
5781,Parven Pomper Strategies Inc.,2008-06-30,"1155 21st Street, NW Suite 202",Washington,DC,20036,415
5783,Kurdistan Regional Government-Liaison Office-USA U,2008-06-30,"1634 Eye Street, N.W., Suite 310",Washington,DC,22006,421
5784,Dickens & Madson Canada Inc.,2008-01-31,740 Notre Dame Ouest #1250,"Montreal, Que.",,,422
5784,Dickens & Madson Canada Inc.,2008-07-31,740 Notre Dame Ouest #1250,"Montreal, Que.",,,423
5785,"U.S. - Emirates Alliance, LLC",2008-01-31,2300 N Street NW Suite 1200,Washington,DC,20037,424
5785,"U.S. - Emirates Alliance, LLC",2008-07-31,2300 N Street NW Suite 1200,Washington,DC,20037,425
5786,"Darlene Richeson & Associates, LLC",2008-01-31,3211 Eleanors Garden Way,Woodbine,MD,21797,426
5786,"Darlene Richeson & Associates, LLC",2008-07-31,3211 Eleanors Garden Way,Woodbine,MD,21797,427
5787,Rock Creek Strategic Marketing,2008-01-31,"2 Wisconsin Circle, Suite 1010",Chevy Chase,MD,20815,428
5788,KRL International LLC,2008-01-31,1701 K Street NW Suite 550,Washington,DC,20006,429
5788,KRL International LLC,2008-07-31,1701 K Street NW Suite 550,Washington,DC,20006,430
5789,"OpinionMakers, LLC",2008-01-31,4022 25th Rd N,Arlington,VA,22207,431
5789,"OpinionMakers, LLC",2008-07-31,4022 25th Rd N,Arlington,VA,22207,432
5791,"Squire Sanders Public Advocacy, LLC",2008-02-29,"1201 Pennsylvania Avenue, N.W. Suite 500",Washington,DC,20004,433
5791,"Squire Sanders Public Advocacy, LLC",2008-08-31,"1201 Pennsylvania Avenue, N.W. Suite 500",Washington,DC,20004,434
5794,Daniel Bob,2008-02-29,"1001 G St., NW, Suite 460",Washington,DC,20001,435
5794,Daniel Bob,2008-08-31,"1001 G St., NW, Suite 460",Washington,DC,20001,436
5795,"Dezenhall Resources, Ltd.",2008-02-29,"1130 Connecticut Ave., NW #600",Washington,DC,20036,437
5795,"Dezenhall Resources, Ltd.",2008-08-31,"1130 Connecticut Ave., NW #600",Washington,DC,20036,438
5796,Powell Goldstein LLP,2008-02-29,"901 New York Ave., NW Third Floor",Washington,DC,20001,439
5796,Powell Goldstein LLP,2008-08-31,"901 New York Ave., NW Third Floor",Washington,DC,20001,440
5797,Vinson & Elkins LLP,2008-03-31,1455 Pennsylvania Avenue N.W. Suite 600,Washington,DC,20004,441
5798,"Supporters of Fine Gael, Inc.",2008-03-31,52 Duane Street,New York,NY,,442
579,Visitbritain,2008-03-31,Thames Tower Blacks Road,London,,,443
5800,Stephen M. Rivers,2008-04-30,2470 Corinth Avenue,Los Angeles,CA,90064,444
5801,Fleishman-Hillard Inc,2008-04-30,200 N. Broadway,St Louis,MO,63102,445
5802,"Private Public Solutions, LLC",2008-04-30,"499 South Capitol Street, SW, Suite 600",Washington,DC,20003,446
5806,The Amani Group,2008-05-31,"805 15th St, NW Suite 401",Washington,DC,20005,447
5807,Ogilvy Public Relations Worldwide,2008-05-31,"1111 19th Street, NW, 10th Floor",Washington,DC,20036,448
5809,"Nurnberger & Associates, Inc.",2008-05-31,"805 15th Street, NW Suite 401",Washington,DC,20005,449
5810,American Business Development Group,2008-05-31,2800 Shirlington Rd Suite 401,Arlington,VA,22206,450
5815,"Caplin & Drysdale, Chartered",2008-06-30,"One Thomas Circle, N.W. Suite 1100",Washington,DC,20005,451
5817,"Global Communicators, LLC",2008-06-30,"901 15th Street, NW Suite 250",Washington,DC,20005,452
5818,"Brownstein Hyatt Farber Schreck, LLP",2008-03-31,"410 Seventeenth Street, Suite: 2200",Denver,CO,80802,453
5819,"Bockorny Group, Inc.",2008-01-31,"1101 16th Street NW, Suite 500",Washington,DC,20036,454
5820,Vinca LaFleur,2008-01-31,3142 Quesada St NW,Washington,DC,20015,455
5820,Vinca LaFleur,2008-02-22,3142 Quesada St. NW,Washington,DC,20015,456
5821,"Avatar Enterprises, Inc.",2008-01-31,9 Gateway Drive,Collinsville,IL,62234,457
5821,"Avatar Enterprises, Inc.",2008-07-31,9 Gateway Drive,Collinsville,IL,62234,458
5822,"James & Hoffman, PC",2008-02-29,"1101 17th Street, NW Suite 510",Washington,DC,20036,459
5823,Steven C. Radelet,2008-02-28,1776 Massachusetts Ave. NW 3rd floor,Washington,DC,20036,460
5823,Steven Charles Radelet,2008-08-31,1776 Massachusetts Ave. NW 3rd Floor,Washington,DC,20036,461
5825,PLM Group LLC,2008-02-29,"1001 G Street, NW Suite 900 East",Washington,DC,20001,462
5825,PLM Group LLC,2008-08-31,"1001 G Street, NW Suite 900 East",Washington,DC,20001,463
5826,The Advocacy Group,2008-02-29,"1350 I Street, N.W., Suite 680",Washington,DC,20005,464
5827,"Mark Saylor Company, LLC",2008-03-31,3080 Clarmeya Lane,Pasadena,CA,91107,465
5827,"Mark Saylor Company, LLC",2008-09-30,202 S. Lake Ave. Suite 300,Pasadena,CA,91101,466
5829,M+R Strategic Services,2008-03-31,"2120 L Street, NW Suite 600",Washington,DC,20037,467
5829,M+R Strategic Services,2008-09-30,2120 L St. NW Suite 600,Washington,DC,20037,468
5830,Park Strategies LLC,2008-03-31,101 Park Avenue Suite 2506,New York,NY,10178,469
5831,"mCapitol Management, Inc.",2008-03-31,"1341 G Street, N.W. Suite 700",Washington,DC,20005,470
5832,Norman Liss,2008-04-30,200 West 57th Street,New York,NY,10019,471
5833,Enterprise Estonia in San Jose,2008-04-30,"111 N. Market Street, Suite 646",San Jose,CA,95113,472
5833,Enterprise Estonia in San Jose,2008-10-31,111 N. Market Street Suite 646,San Jose,CA,95113,473
5834,"Alameh, Lara LLC",2008-04-30,"2339 Ashmead Place, NW #3",Washington,DC,20009,474
5835,Dewey & LeBoeuf LLP,2008-04-30,1101 New York Avenue NW Suite 1100,Washington,DC,20005,475
5835,Dewey & LeBoeuf LLP,2008-10-31,1101 New York Avenue NW Suite 1100,Washington,DC,20005,476
5837,The Hudson Consulting Group,2008-06-30,12759 Woodbury Oaks Drive,Orlando,FL,32828,477
5838,"West Wing Writers, LLC",2008-05-31,"1150 Connecticut Avenue, NW Suite 505",Washington,DC,20036,478
5839,"Sorini, Samet & Associates LLC",2008-03-31,540 North Lincoln St,Hinsdale,IL,60521,479
5839,"Sorini, Samet & Associates LLC",2008-06-30,540 North Lincoln Street,Hinsdale,IL,60521,480
5840,"Tourist Office for Flanders, Belgium",2008-05-31,"220 East 42nd Street, Suite 3402",New York,NY,10017,481
5841,Prism Public Affairs,2008-05-31,1399 New York Avenue NW Suite 550,Washington,DC,20005,482
5842,Fulbright & Jaworski LLP,2008-06-30,"Fulbright Tower 1301 McKinney, #5100",Houston,TX,77010,483
5843,"August, Lang & Husak",2008-06-30,4630 Montgomery Ave. Suite 400,Bethesda,MD,20814,484
5849,"FF Consulting, LLC",2008-07-31,"10 G Street NE, Suite 710",Washington,DC,20002,485
5850,The Cedar Group LLC,2008-08-31,250 Cushman Street Suite 4-H,Fairbanks,AK,99707,486
5851,Stuart E. Eizenstat,2008-08-31,"1201 Pennsylvania Ave., NW",Washington,DC,20004,487
5852,Covington & Burling LLP,2008-08-31,"1201 Pennsylvania Ave., NW",Washington,DC,20004,488
5854,"Hyde Park Communications, Inc.",2008-08-22,1101 17th St NW Suite 508,Washington,DC,20036,489
5855,"Integrated Solutions Group, LLC",2008-08-31,"1401 K Street, N.W., Suite 1000",Washington,DC,20005,490
5858,C&M Capitolink,2008-07-31,"1001 Pennsylvania Ave., NW",Washington,DC,20004,491
5859,William B. Broydrick,2008-10-31,"400 E. Wisconsin Ave., #400",Milwaukee,WI,53202,492
5862,"Smith & Harroff, Inc.",2008-10-31,99 Canal Center Plaza #310,Alexandria,VA,22314,493
5883,"Neusner Communications, LLC",2008-09-17,"7315 Wisconsin Avenue, Ste 255E",Bethesda,MD,20814,494
5883,"Neusner Communications, LLC",2008-03-17,"7315 Wisconsin Avenue, Ste 255E",Bethesda,MD,20814,495
5884,30 Point Strategies,2008-10-31,"7315 Wisconsin Avenue, Ste 255E",Bethesda,MD,20814,496
5886,Jay Footlik,2008-10-31,3035 Meeting Street,Falls Church,VA,22044,497
5887,"DiNovo Strategies, LLC",2008-10-31,3035 Meeting Street,Falls Church,VA,22044,498
5887,"DiNovo Strategies, LLC",2008-03-31,3035 Meeting Street,Falls Church,VA,22044,499
619,Netherlands Board Of Tourism & Conventions,2008-06-30,"355 Lexington Avenue, 19th Floor",New York,NY,10017,500
634,Visit Denmark,2008-06-30,"655 Third Avenue, 18th Floor",New York,NY,10017,501
769,Japan National Tourist Organization,2008-06-30,"One Rockefeller Plaza, Suite 1250",New York,NY,10020,502
876,Arab Information Center No. 1,2008-06-30,"1100 17th Street, NW Suite 602",Washington,DC,20036,503
991,Caribbean Tourism Organization,2008-06-30,80 Broad Street,New York,NY,10004,504
1619,Korea Trade Center,2008-10-31,460 Park Ave 14th Fl,New York,NY,10022,505
1995,Barbados IDC,2008-05-31,800 Second Avenue 2nd Floor,New York,NY,10017,506
2110,Head Office In The United States,2008-10-31,10940 Wilshire Blvd Ste 2050,Los Angeles,CA,90024,507
2216,Max N. Berry Law Offices,2008-10-31,"3213 O Street, N.W.",Washington,DC,20007,508
2469,Burson-Marsteller,2008-10-31,"1110 Vermont Avenue, N.W., Suite 1200",Washington,DC,20005,509
2544,Korea National Tourism Organization,2008-10-31,5509 Wilshire Blvd,Los Angeles,CA,90036,510
2867,Jay Donald Hastings,2008-10-31,1676 Parkview Dr. NE,Bainbridge Island,WA,98110,511
2975,India Trade Promotion Organisation,2008-10-31,"Suite 824, Lincoln Building 60 East, 42nd Street",New York,NY,10165,512
3301,"Hill & Knowlton, Inc.",2008-11-30,"607 Fourteenth Street, NW Suite 300",Washington,DC,20005,513
3457,China Daily Distribution Corporation,2008-10-31,"15 E. 40th Street, Suite 902",New York,NY,10016,514
3477,Small Business Corporation-USA Office,2008-11-30,"120 Sylvan Avenue, Suite 301",Englewood Cliffs,NJ,07632,515
3718,Holland & Knight LLP,2008-08-31,,,,,516
3971,Levine & Company,2008-10-31,7100 Millwood Drive,Bethesda,MD,20817,517
4184,"Saudi Refining, Inc.",2008-10-31,9009 West Loop South Suite 10158,Houston,TX,77096,518
4364,Invest Northern Ireland,2008-10-31,545 Boylston Street Suite 801,Boston,MA,02116,519
4419,"Deutsche Telekom, Inc.",2008-10-31,101 East 52nd St. 17th Floor,New York,NY,10022,520
4450,Tourism New South Wales,2008-07-01,,,,,521
4486,"Public Strategies Washington, Inc.",2008-09-30,"633 Pennsylvania Ave., NW",Washington,DC,20004,522
4660,Maseng Communications,2008-11-30,C/O Joyce Romanus 11305 Baroque Road,Silver Spring,MD,20901,523
4789,Ethiopian People Revolutionary Party,2008-10-09,,,,,524
4909,"Columbian Coffee Federation, Inc.",2008-10-31,140 E 57th Street,New York,NY,10022,526
5006,Friends of Sinn Fein,2008-10-31,"116 John Street, 29th Floor",New York,NY,10038,527
5137,"Urenco, Inc.",2008-11-30,1560 Wilson Blvd Suite 300,Arlington,VA,22209,528
5174,Osaka Prefectural Government,2008-10-31,California Office 332 Pine Street Suite 610,San Francisco,CA,94104,529
5181,Charles J. O'Mara,2008-12-18,"3213 O Street, NW",Washington,DC,20007,530
5334,"Commonwealth Of Dominica Maritime Registry, Inc.",2008-10-31,32 Washington Street,Fairhaven,MA,02719,531
5342,Office of the Nagorno Karabakh Republic in the USA,2008-11-30,"1140 19th Street NW, Suite 600",Washington,DC,20036,532
5413,Otilie English,2003-02-28,4141 N. Henderson Rd.,Arlington,VA,22203,533
5413,Otilie English,2002-08-31,4141 N. Henderson Rd.,Arlington,VA,22203,534
5430,"Barbour Griffith & Rogers, LLC d/b/a BGR Holding",2008-11-30,"1275 Pennsylvania Avenue, NW",Washington,DC,20004,535
5432,The Loeffler Group LLP,2008-11-30,"1801 K Street, NW Suite 340",Washington,DC,20006,588
5437,Orion Strategies LLC,,"918 Pennsylvania Ave, SE",Washington,DC,20003,537
5481,"OIC Services, Inc.",2008-11-30,12337 Jones Road - Suite 301,Houston,TX,77070,538
5483,Qorvis Communications LLC,2008-09-30,"1201 Connecticut Ave., N.W., Ste 500",Washington,DC,20036,539
5490,"LISCR, LLC",2008-10-30,"8619 Westwood Center Drive, #300",Vienna,VA,22182,540
5523,"The Gabriel Company, LLC",2008-10-31,1220 L Street NW Suite 411,Washington,DC,20005,541
5549,Alston & Bird LLP,2008-10-31,"The Atlantic Building 950 F Street, NW",Washington,DC,20004,542
5579,"Weber Shandwick, Inc. DBA Powell Tate/Weber Shandw",2008-10-31,"700 13th Street, NW",Washington,DC,20005,543
5648,"Moroccan-American Center for Policy, Inc.",2008-10-31,1220 L Street NW Suite 411,Washington,DC,20005,544
5649,"Levick Strategic Communications, LLC",2008-10-31,1900 M St. NW Suite 400,Washington,DC,20036,545
5712,"Greenberg Traurig, LLP",2008-10-31,"2101 L Street, NW Suite 1000",Washington,DC,20037,546
5716,"Maynard, Cooper & Gale, P.C.",2008-10-31,1901 Sixth Avenue North 2400 Regions/Harbert Plaza,Birmingham,AL,35203,547
5741,The MITA Group,2008-09-30,"1101 30th Street, NW Suite 500",Washington,DC,20007,548
5748,The Council for Trade and Economic Cooperation (US,2008-10-31,"445 Park Avenue, 10th Floor",New York,NY,10022,549
5773,Geoffrey Weill Associates,2008-10-31,27 West 24th St. (Suite 305),New York,NY,10010,550
5774,"Chlopak, Leonard, Schechter & Associates",2008-10-31,"1850 M St NW, Suite 800",Washington,DC,20036,551
5776,"Johnson, Madigan, Peck, Boland & Stewart, Inc.",2008-11-30,"1300 Connecticut Avenue, NW Suite 600",Washington,DC,20036,552
5798,"Supporters of Fine Gael, Inc.",2008-09-30,52 Duane Street,New York,NY,10007,553
5800,Stephen M. Rivers,2008-10-31,2470 Corinth Avenue,Los Angeles,CA,90064,554
5801,"Fleishman-Hillard, Inc.",2008-10-31,200 N. Broadway,St. Louis,MO,63102,555
5802,Private Public Solutions,2008-10-31,499 South Capitol Street SW Suite 600,Washington,DC,20003,556
5806,The Amani Group,,805 15th Street NW Suite 401,Washington,DC,20005,557
5807,Ogilvy Public Relations Worldwide,2008-11-30,"1111 19th Street, NW, 10th Floor",Washington,DC,20036,558
5809,"Nurnberger & Associates, Inc.",2008-11-30,"805 15th Street, NW Suite 401",Washington,DC,20005,559
5810,American Business Development Group,2008-11-30,"2800 S. Shirlington Road, Ste 401",Arlington,VA,22206,560
5838,"West Wing Writers, LLC",2008-11-30,1150 Connecticut Avenue NW Suite 505,Washington,DC,20036,561
5841,Prism Public Affairs,2008-11-30,1399 New York Avenue NW Suite 550,Washington,DC,20005,562
5848,Steptoe & Johnson LLP,2008-05-31,"1330 Connecticut Avenue, NW",Washington,DC,20036,563
5856,"Locke Lord Strategies, L.P.",2008-09-30,401 9th Street NW Suite 400 South,Washington,DC,20004,590
5860,"Independent Diplomat, Inc.",2008-10-31,"333 Seventh Avenue, 14th floor",New York,NY,10001,565
5864,"Manatt, Phelps & Phillips, LLP",2008-11-30,"700 12th Street, Suite 1100",Washington,DC,20005,566
5881,FD Dittus Communications,2008-09-30,1101 K Street NW,Washington,DC,20005,567
5432,The Loeffler Group LLP,2008-11-30,"1801 K Street, NW Suite 340",Washington,DC,20006,568
3657,"Daniel J. Edelman, Inc.",2008-09-30,1500 Broadway,New York,NY,10036,572
5356,The Livingston Group LLC,2008-01-31,"499 S. Capitol St., SW, #600",Washington,DC,20003,591
5356,The Livingston Group LLC,2008-07-31,"499 S. Capitol St., SW, #600",Washington,DC,20003,592
430,Bermuda Department of Tourism,2009-07-31,675 3rd Avenue 20th Floor,New York,NY,10017,615
3971,Levine & Company,2009-10-31,7100 Millwood Drive,Bethesda,MD,20817,618
2867,Jay Donald Hastings,2009-10-31,1676 Parkview Dr. NE,Bainbridge Island,WA,98110,619
3457,China Daily Distribution Corporation,2009-04-30,"15 E. 40th Street, Suite 902",New York,NY,10016,620
3634,Daniel J. Edelman,2009-07-31,"1875 I Street, NW, Suite 900",Washington,DC,20006,621
4364,Invest Northern Ireland,2009-04-30,545 Boylston Street Suite 801,Boston,MA,02116,622
4146,Tourism Queensland (formerly Queensland and Travel,2009-05-31,"6100 Center Drive, Ste. 1150",Los Angeles,CA,90045,623
4069,Jetro Atlanta,2009-06-30,"245 Peachtree Center Ave Marquis I Tower, Ste. 220",Atlanta,GA,30303,624
3731,Sidley Austin LLP,2009-09-30,One South Dearborn St.,Chicago,IL,60603,625
3731,Sidley Austin LLP,2009-03-31,One South Dearborn St,Chicago,IL,60603,626
3971,Levine & Company,2009-04-29,7100 Millwood Drive,Bethesda,MD,20817,627
3652,"Taiwan Trade Center New York, Inc.",2009-08-31,"1 Penn Plaza, Suite 3410",New York,NY,10119,628
2619,Representative of the Turkish Republic of Northern,2009-04-30,"821 United Nations Plaza, 9th Floor",New York,NY,10017,629
3657,"Daniel J. Edelman, Inc.",2009-03-31,1500 Broadway,New York,NY,10036,630
3657,"Daniel J. Edelman, Inc.",2009-09-30,250 Hudson Street,New York,NY,10013,631
3477,Small Business Corporation-USA Office,2009-05-31,"120 Sylvan Avenue, Suite 301",Englewood Cliffs,NJ,07632,632
4274,Representative of German Industry & Trade,2009-01-31,"1776 I Street, NW, Suite 1000",Washington,DC,20006,633
4419,"Deutsche Telekom, Inc.",2009-10-31,"14 Wall Street, Suite 6B",New York,NY,10005,634
3988,"C&M International, Ltd.",2009-05-31,"1001 Pennsylvania Avenue, N.W.",Washington,DC,20004,635
3457,China Daily Distribution Corporation,2009-10-31,"25 W. 43rd. St., Suite 1208",New York,NY,10036,636
4146,Tourism Queensland (formerly Queensland and Travel,2009-11-30,"6100 Center Drive, Ste. 1150",Los Angeles,CA,90045,637
3047,Garvey Schubert Barer A Partnership of Professiona,2009-08-31,1191 Second Avenue,Seattle,WA,98101,638
3652,"Taiwan Trade Center New York, Inc.",2009-02-28,"1 Penn Plaza, Suite 3410",New York,NY,10119,639
3131,"M. Silver Associates, Inc.",2009-01-31,"747 Third Avenue, 23rd Floor",New York,NY,10017,640
3492,"Akin Gump Strauss Hauer & Feld, LLP",2009-06-30,"1333 New Hampshire Ave, NW",Washington,DC,20036,641
3634,Daniel J. Edelman,2009-01-31,"1875 I St., NW, Ste. 900",Washington,DC,20006,642
2759,White & Case LLP,2009-03-31,1155 Avenue of the Americas,New York,NY,10036,643
2796,St Lucia National Development Corp.,2009-06-30,,,,,644
2867,Jay Donald Hastings,2009-03-31,1676 Parkview Dr. NE,Bainbridge Island,WA,98110,645
4274,Representative of German Industry & Trade,2009-07-31,"1776 I Street, NW Suite 1000",Washington,DC,20006,669
5213,Finkelstein Thompson LLP,2009-09-30,"1050 30th Street, N.W.",Washington,DC,20007,647
5166,Lester S. Hyman,2009-09-30,3826 Van Ness St. NW,,,,648
4848,"Samuels International Associates, Inc.",2009-02-28,"1140 Connecticut Ave, NW Suite 950",Washington,DC,20036,649
4929,Blank Rome LLP,2009-01-31,"600 New Hampshire Ave., NW",Washington,DC,20037,650
5006,"Friends of Sinn Fein, Inc.",2009-10-31,"116 John Street, 29th Fl.",New York,NY,10038,652
4860,Office of Deputy Commissioner of Maritime Affairs,2009-04-30,"Vanuatu Maritime Services Limited 39 Broadway, Sui",New York,NY,10006,653
5213,Finkelstein Thompson LLP,2009-03-31,"1050 30th Street, NW",,,,654
4575,American Palm Oil Council,2009-06-30,21515 Hawthorne Boulevard Suite 690,Torrance,CA,90503,655
4909,"Colombian Coffee Federation, Inc.",2009-10-31,140 E 57th Street,New York,NY,10022,656
4610,Oromo Liberation Front (OLF),2009-07-31,1810 9th Street,Washington,DC,20001,657
5041,"Austrian Trade Commission in the USA, Southern Region Office",2009-02-28,"4200 Northside Pkwy., NW Bldg. 1, Ste. 300",Atlanta,GA,30327,658
5292,"Global USA, Inc.",2009-06-30,"1990 M Street, NW, #200",Washington,DC,20036,659
5198,Pillsbury Winthrop Shaw Pittman LLP,2009-07-31,50 Fremont Street,San Francisco,CA,94105,660
5041,Austrian Trade Commission in the USA Southern Region Office,2009-08-31,"4200 Northside Pkwy., NW Bldg. 1, Ste. 300",Atlanta,GA,30327,661
4610,Oromo Liberation Front (OLF),2008-08-01,1810 9th St. NW,Washington,DC,20001,662
4860,Office Deputy Commissioner of Maritime Affairs,2009-10-30,"Vanuatu Maritime Services Limited 39 Broadway, Sui",New York,NY,10006,663
4885,VisitSweden,2009-01-31,"655 Third Ave, Fl 18",New York,NY,10017,664
5246,Larry L. Overstreet,2009-03-31,"8000 Maryland Avenue, Suite 1320",St Louis,MO,63105,665
5002,David M. Staton,2009-03-31,368 Jaguar Drive,Inwood,WV,25428,666
4990,"JWI, LLC dba Jefferson Waterman International",2009-08-31,"1401 K Street, NW Suite 400",Washington,DC,20005,667
4909,"Colombian Coffee Fedration, Inc.",2009-04-30,140 E 57th Street,New York,NY,10022,668
5080,"Korea Local Government Center (KLAFIR, America)",2009-05-31,,,,,670
3712,DLA Piper LLP (US),2009-02-28,500 8th Street NW,Washington,DC,20004,671
5198,Pillsbury Winthrop Shaw Pittman LLP,2009-01-31,50 Fremont Street,San Francisco,CA,94105,672
4777,Development Counsellors International,2009-03-31,215 Park Ave. South 10th Floor,New York,NY,10003,673
5119,"KWR International, Inc.",2008-08-01,10 W 66th St,New York,NY,10023,674
4490,"Japan Network Group, Inc.",2009-09-30,"100 Broadway, 15th Floor",New York,NY,10005,675
2686,"Korea International Trade Association, Inc.",2009-05-31,460 Park Ave. Suite 400,New York,NY,10022,676
4660,Maseng Communications,2009-11-30,c/o Joyce Ramanus 11305 Baroque Road,Silver Spring,MD,20901,677
5290,"Global Policy Group, Inc.",2009-06-30,"1101 - 16th Street, NW",Washington,DC,20036,678
4561,APCO Worldwide Inc.,2009-03-31,"700 12th Street, N.W. Suite 800",Washington,DC,20005,679
4789,Ethiopian People Revolutionary Party,2009-04-30,,,,,680
5006,Friends of Sinn Fein,2009-04-30,116 John Street 29th Floor,New York,NY,10038,681
3028,Dickstein Shapiro LLP,2009-06-30,"1825 Eye Street, NW",Washington,DC,20006,682
5002,David M. Staton,2009-09-30,368 Jaguar Drive,Inwood,WV,25428,683
4561,APCO Worldwide Inc.,2009-09-30,"700 12th Street, N.W. Suite 800",Washington,DC,20005,684
4762,Polish National Tourist Office,2009-02-28,"5 Marine View Plaza, Suite 208",Hoboken,NJ,07030,685
3327,Korea Economic Institute of America,2009-08-31,"1800 K Street, NW Suite 1010",Washington,DC,20006,686
4511,Keene & Associates,2009-05-31,"1400 N Street, Suite 8 P.O. Box 161840",Sacramento,CA,95816,687
5137,"Urenco, Inc.",2009-11-30,1560 Wilson Blvd Suite 300,Arlington,VA,22209,688
3069,Korea National Tourism Organization,2009-06-30,737 N. Michigan Ave. Suite 910,Chicago,IL,60611,689
4419,"Deutsche Telekom, Inc.",2009-04-30,"14 Wall Street, Suite 6B",New York,NY,10005,690
5137,"Urenco, Inc.",2009-05-31,1560 Wilson Blvd Suite 300,Arlington,VA,22209,691
2686,"Korea International Trade Association, Inc.",2009-11-30,460 Park Ave. Suite 400,New York,NY,10022,692
5265,Wexler & Walker Public Policy Associates,2009-06-30,1317 F Street NW Suite 600,Washington,DC,20004,693
