Amount,Date,Client,Registrant,Purpose,To Subcontractor,Source,Record ID
85782.00,2012-07-01,Switzerland Tourism,Switzerland Tourism,"Postage, customs duties and brokerage fees/Mailing House (NYC)",,http://www.fara.gov/docs/55-Supplemental-Statement-20130131-17.pdf,109770
117687.00,2012-07-01,Switzerland Tourism,Switzerland Tourism,traveling and moving expenses of staff (NYC),,http://www.fara.gov/docs/55-Supplemental-Statement-20130131-17.pdf,109771
123909.00,2013-07-01,Switzerland Tourism,Switzerland Tourism,Employees ST LAX - Salaries (L.A.),,http://www.fara.gov/docs/55-Supplemental-Statement-20130131-17.pdf,109772
15763.00,2013-07-01,Switzerland Tourism,Switzerland Tourism,Rent/Cleaning/Heating etc (L.A.),,http://www.fara.gov/docs/55-Supplemental-Statement-20130131-17.pdf,109773
12525.00,2013-07-01,Switzerland Tourism,Switzerland Tourism,"Office Supplies, Communications, Insurances (L.A.)",,http://www.fara.gov/docs/55-Supplemental-Statement-20130131-17.pdf,109774
286.20,2012-03-08,Democratic Progressive Party,Michael Joseph Fonte,Seattle/Vancouver BC speaking tour,,http://www.fara.gov/docs/5514-Supplemental-Statement-20130419-16.pdf,110884
276.64,2012-03-26,Democratic Progressive Party,Michael Joseph Fonte,Lodging for Seattle speaking tour 2 nights,,http://www.fara.gov/docs/5514-Supplemental-Statement-20130419-16.pdf,110885
186.26,2012-04-02,Democratic Progressive Party,Michael Joseph Fonte,Transportation Seattle speaking tour,,http://www.fara.gov/docs/5514-Supplemental-Statement-20130419-16.pdf,110886
305.00,2012-04-18,Democratic Progressive Party,Michael Joseph Fonte,6 month fee,,http://www.fara.gov/docs/5514-Supplemental-Statement-20130419-16.pdf,110887
305.00,05/30/13*,Government of the Kingdom of Morocco,"The Gabriel Company, LLC",fara fee,,http://www.fara.gov/docs/5523-Supplemental-Statement-20130528-17.pdf,110526
405.59,2013-04-30,Taipei Economic And Cultural Representative Office in the United States,Alston & Bird LLP,"Office expenses ( (courier, document production and transportation)",,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,110251
305.00,2012-12-20,Taipei Economic And Cultural Representative Office in the United States,Alston & Bird LLP,FARA filing fee,,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,110252
305.00,2012-12-20,Russian Federation,Alston & Bird LLP,FARA filing fee,Ketchum Inc.,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,110253
1.10,2012-04-20,Russian Federation,Alston & Bird LLP,Document production,Ketchum Inc.,http://www.fara.gov/docs/5549-Supplemental-Statement-20130530-19.pdf,110254
305.00,2012-08-27,"Mauritius Ministry of Foreign Affairs, International Trade and Cooperation","Ryberg and Smith, L.L.C.",fara fee,,http://www.fara.gov/docs/5570-Supplemental-Statement-20130228-17.pdf,110540
53.20,2012-09-10,"Mauritius Ministry of Foreign Affairs, International Trade and Cooperation","Ryberg and Smith, L.L.C.",lunch,,http://www.fara.gov/docs/5570-Supplemental-Statement-20130228-17.pdf,110541
4891.19,2012-12-08,"Mauritius Ministry of Foreign Affairs, International Trade and Cooperation","Ryberg and Smith, L.L.C.",travel,,http://www.fara.gov/docs/5570-Supplemental-Statement-20130228-17.pdf,110542
900.00,2012-12-08,"Mauritius Ministry of Foreign Affairs, International Trade and Cooperation","Ryberg and Smith, L.L.C.",travel,,http://www.fara.gov/docs/5570-Supplemental-Statement-20130228-17.pdf,110543
119044.06,06/30/12*,Fukuoka Prefectural Government,"Fukuoka Center for Overseas Commerce in America (The Government of Fukuoka Prefecture, Silicon Vall)",,,http://www.fara.gov/docs/5591-Supplemental-Statement-20120731-18.pdf,111440
27674.12,2012-07-01,Fukuoka Prefectural Government,"Fukuoka Center for Overseas Commerce in America (The Government of Fukuoka Prefecture, Silicon Vall)","To pay expenses for office such as lease and utilities purchase of office equipment, services, and miscellaneous cost",,http://www.fara.gov/docs/5591-Supplemental-Statement-20130131-19.pdf,109775
13218.12,2012-08-01,Fukuoka Prefectural Government,"Fukuoka Center for Overseas Commerce in America (The Government of Fukuoka Prefecture, Silicon Vall)","To pay expenses for office such as lease and utilities purchase of office equipment, services, and miscellaneous cost",,http://www.fara.gov/docs/5591-Supplemental-Statement-20130131-19.pdf,109776
18836.27,2012-09-01,Fukuoka Prefectural Government,"Fukuoka Center for Overseas Commerce in America (The Government of Fukuoka Prefecture, Silicon Vall)","To pay expenses for office such as lease and utilities purchase of office equipment, services, and miscellaneous cost",,http://www.fara.gov/docs/5591-Supplemental-Statement-20130131-19.pdf,109777
21075.97,2012-10-01,Fukuoka Prefectural Government,"Fukuoka Center for Overseas Commerce in America (The Government of Fukuoka Prefecture, Silicon Vall)","To pay expenses for office such as lease and utilities purchase of office equipment, services, and miscellaneous cost",,http://www.fara.gov/docs/5591-Supplemental-Statement-20130131-19.pdf,109778
18881.42,2012-11-01,Fukuoka Prefectural Government,"Fukuoka Center for Overseas Commerce in America (The Government of Fukuoka Prefecture, Silicon Vall)","To pay expenses for office such as lease and utilities purchase of office equipment, services, and miscellaneous cost",,http://www.fara.gov/docs/5591-Supplemental-Statement-20130131-19.pdf,109779
16369.93,2012-12-01,Fukuoka Prefectural Government,"Fukuoka Center for Overseas Commerce in America (The Government of Fukuoka Prefecture, Silicon Vall)","To pay expenses for office such as lease and utilities purchase of office equipment, services, and miscellaneous cost",,http://www.fara.gov/docs/5591-Supplemental-Statement-20130131-19.pdf,109780
7340265.00,12/31/12*,Tourism Ireland Limited,Tourism Ireland Limited,,,http://www.fara.gov/docs/5594-Supplemental-Statement-20130125-19.pdf,110704
107035.26,01/31/13*,"Osaka University, Japan","Osaka University, San Francisco Office",,,http://www.fara.gov/docs/5631-Supplemental-Statement-20130207-17.pdf,111009
136683.00,04/30/13*,Government of the Kingdom of Morocco,"Moroccan-American Center for Policy, Inc.",,,http://www.fara.gov/docs/5648-Supplemental-Statement-20130528-18.pdf,110544
262510.00,04/30/13*,Government of the Kingdom of Morocco,"Moroccan-American Center for Policy, Inc.",,,http://www.fara.gov/docs/5648-Supplemental-Statement-20130528-18.pdf,110545
305.00,04/30/13*,Government of the Kingdom of Morocco,"Moroccan-American Center for Policy, Inc.",,,http://www.fara.gov/docs/5648-Supplemental-Statement-20130528-18.pdf,110546
368391.00,04/30/13*,Government of the Kingdom of Morocco,"Moroccan-American Center for Policy, Inc.",,,http://www.fara.gov/docs/5648-Supplemental-Statement-20130528-18.pdf,110547
124384.00,04/30/13*,Government of the Kingdom of Morocco,"Moroccan-American Center for Policy, Inc.",,,http://www.fara.gov/docs/5648-Supplemental-Statement-20130528-18.pdf,110548
75962.00,04/30/13*,Government of the Kingdom of Morocco,"Moroccan-American Center for Policy, Inc.",,,http://www.fara.gov/docs/5648-Supplemental-Statement-20130528-18.pdf,110549
16714.00,04/30/13*,Government of the Kingdom of Morocco,"Moroccan-American Center for Policy, Inc.",,,http://www.fara.gov/docs/5648-Supplemental-Statement-20130528-18.pdf,110550
11059.00,04/30/13*,Government of the Kingdom of Morocco,"Moroccan-American Center for Policy, Inc.",,,http://www.fara.gov/docs/5648-Supplemental-Statement-20130528-18.pdf,110551
15.60,2012-10-05,Government of Antigua and Barbuda,Levick Strategic Communications,Transportation,,http://www.fara.gov/docs/5649-Supplemental-Statement-20130201-18.pdf,111380
12500.00,2012-10-09,Government of Antigua and Barbuda,Levick Strategic Communications,Consulting Services,,http://www.fara.gov/docs/5649-Supplemental-Statement-20130201-18.pdf,111381
119.00,2012-10-12,Government of Antigua and Barbuda,Levick Strategic Communications,Meal,,http://www.fara.gov/docs/5649-Supplemental-Statement-20130201-18.pdf,111382
5.00,2012-10-12,Government of Antigua and Barbuda,Levick Strategic Communications,wire fee,,http://www.fara.gov/docs/5649-Supplemental-Statement-20130201-18.pdf,111383
1056.91,2012-10-19,Government of Antigua and Barbuda,Levick Strategic Communications,Press release,,http://www.fara.gov/docs/5649-Supplemental-Statement-20130201-18.pdf,111384
1056.91,2012-10-29,Government of Antigua and Barbuda,Levick Strategic Communications,Press release,,http://www.fara.gov/docs/5649-Supplemental-Statement-20130201-18.pdf,111385
119.32,01/31/13*,Taipei Economic And Cultural Representative Office in the United States,The Glover Park Group LLC,,,http://www.fara.gov/docs/5666-Supplemental-Statement-20130228-17.pdf,110552
135.60,01/31/13*,Taipei Economic And Cultural Representative Office in the United States,The Glover Park Group LLC,,,http://www.fara.gov/docs/5666-Supplemental-Statement-20130228-17.pdf,110553
945.00,01/31/13*,Abu Dhabi Investment Authority,The Glover Park Group LLC,,,http://www.fara.gov/docs/5666-Supplemental-Statement-20130228-17.pdf,110554
376.74,01/31/13*,Abu Dhabi Investment Authority,The Glover Park Group LLC,,,http://www.fara.gov/docs/5666-Supplemental-Statement-20130228-17.pdf,110555
57.64,01/31/13*,Abu Dhabi Investment Authority,The Glover Park Group LLC,,,http://www.fara.gov/docs/5666-Supplemental-Statement-20130228-17.pdf,110556
426.05,01/31/13*,Embassy of the Federal Republic of Nigeria,The Glover Park Group LLC,,,http://www.fara.gov/docs/5666-Supplemental-Statement-20130228-17.pdf,110557
140.11,01/31/13*,Embassy of the Federal Republic of Nigeria,The Glover Park Group LLC,,,http://www.fara.gov/docs/5666-Supplemental-Statement-20130228-17.pdf,110558
68750.00,2012-08-01,Embassy of the Federal Republic of Nigeria,The Glover Park Group LLC,,"The Whitaker Group, LLC",http://www.fara.gov/docs/5666-Supplemental-Statement-20130228-17.pdf,110559
84.00,2012-11-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,"Phone, copy, fax",,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110262
38.00,2012-12-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,"Phone, copy, fax, database mgt",,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110263
39.00,2013-01-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,"Phone, copy, fax, database mgt",,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110264
27.00,2013-02-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,"Phone, copy, fax, database mgt",,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110265
27.00,2013-03-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,"Phone, copy, fax, database mgt",,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110266
71.00,2013-04-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,"Phone, copy, fax, database mgt",,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110267
3799.79,2012-11-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Air Travel Expenses to/from Mexico,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110268
73.78,2012-11-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Delivery - documents,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110269
858.96,2012-11-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Reimburse expenses -Mexico Trip,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110270
1203.73,2012-11-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Reimburse expenses -Mexico Trip,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110271
305.00,2012-11-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,FARA registration fee,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110272
3483.62,2012-12-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Air travel to/from Mexico,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110273
6039.32,2013-01-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Air travel to/from Mexico,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110274
666.02,2013-01-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Reimburse Expenses - Mexico Tirp,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110275
1444.10,2013-01-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Reimburse Expenses - Mexico Tirp,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110276
750.00,2013-01-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Seminar Fee (Altschuler/Jessel),,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110277
249.58,2013-02-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Reimburse Expenses - Mexico Trip,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110278
8479.40,2013-02-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Air Travel to/from Mexico,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110279
527.17,2013-02-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Reimburse Expenses - Mexico Trip,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110280
562.15,2013-02-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Reimburse Expenses - Mexico Trip,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110281
24.00,2013-02-28,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Reimburse local transportation,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110282
516.94,2013-03-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Reimburse expenses - Mexico Trip,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110283
1315.93,2013-03-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Reimburse expenses - Mexico Trip,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110284
9145.16,2013-03-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Air travel to/from Mexico,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110285
33.03,2013-03-26,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Catering for client meeting,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110286
167.54,2013-03-13,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Catering for client meeting,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110287
1231.86,2013-04-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Reimburse expenses - Mexico Trip,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110289
3358.08,2013-04-01,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Air travel to/from Mexico,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110290
225.45,2013-04-29,Secretaria de Agricultura Ganderia Desarollo Rural Pesca y Alimentacion (SAGARPA),Greenberg Traurig LLP,Catering for client meeting,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110291
305.00,2012-12-01,Kurdistan Regional Government (previously known as Kurdish Democratic Party),Greenberg Traurig LLP,FARA Registration Fee,,http://www.fara.gov/docs/5712-Supplemental-Statement-20130530-17.pdf,110292
194047.67,11/30/12*,Gazprom Export,Ketchum Inc.,,,http://www.fara.gov/docs/5758-Supplemental-Statement-20130225-19.pdf,110776
80838.48,11/30/12*,Russian Federation,Ketchum Inc.,,,http://www.fara.gov/docs/5758-Supplemental-Statement-20130225-19.pdf,110777
12200.00,2012-11-01,Province of Quebec,McKenna Long & Aldridge LLP,"Salaries in regard to consultations $12,200.00 for Province of Quebec",,http://www.fara.gov/docs/5772-Supplemental-Statement-20130521-16.pdf,110811
305.00,2012-11-01,Province of Quebec,McKenna Long & Aldridge LLP,Office Expense - Reimbursement for FARA filing fee,,http://www.fara.gov/docs/5772-Supplemental-Statement-20130521-16.pdf,110812
338117.04,04/30/12*,Republic of Kenya,"Chlopak, Leonard, Schechter and Associates",,,http://www.fara.gov/docs/5774-Supplemental-Statement-20120531-13.pdf,111450
4703.00,01/31/13*,Government of Bermuda,"Darlene Richeson & Associates, LLC","Transportation, phone, copying, pkg, FARA fee, meals",,http://www.fara.gov/docs/5786-Supplemental-Statement-20130301-12.pdf,111386
1008.39,07/31/13*,Government of Bermuda,"Darlene Richeson & Associates, LLC",,,http://www.fara.gov/docs/5786-Supplemental-Statement-20130405-13.pdf,111040
1300.00,01/31/13*,Minister of State for Presidential Affairs Office of the President of Liberia,KRL International LLC,Visiting various agencies in support of mission of Liberia.,,http://www.fara.gov/docs/5788-Supplemental-Statement-20130220-13.pdf,111335
1500.00,01/31/13*,Minister of State for Presidential Affairs Office of the President of Liberia,KRL International LLC,Support of Liberian officials during internal meetings with client.,,http://www.fara.gov/docs/5788-Supplemental-Statement-20130220-13.pdf,111336
1828.50,2012-04-15,"Office of Commercial Affairs, Royal Thai Embassy, Washington, DC (OCA)","Global Communicators, LLC","Dues, subscriptions, publications",,http://www.fara.gov/docs/5817-Supplemental-Statement-20120731-11.pdf,111435
756.90,2012-05-24,"Office of Commercial Affairs, Royal Thai Embassy, Washington, DC (OCA)","Global Communicators, LLC",Senate briefing catering,,http://www.fara.gov/docs/5817-Supplemental-Statement-20120731-11.pdf,111436
599.00,2012-05-24,"Office of Commercial Affairs, Royal Thai Embassy, Washington, DC (OCA)","Global Communicators, LLC","Dues, subscriptions, publications",,http://www.fara.gov/docs/5817-Supplemental-Statement-20120731-11.pdf,111437
634.25,2012-06-23,"Office of Commercial Affairs, Royal Thai Embassy, Washington, DC (OCA)","Global Communicators, LLC",House briefing catering,,http://www.fara.gov/docs/5817-Supplemental-Statement-20120731-11.pdf,111438
634.25,2012-06-23,"Office of Commercial Affairs, Royal Thai Embassy, Washington, DC (OCA)","Global Communicators, LLC",House briefing catering,,http://www.fara.gov/docs/5817-Supplemental-Statement-20120731-11.pdf,111439
4926.00,12/31/12*,"Office of Commercial Affairs, Royal Thai Embassy, Washington, DC (OCA)","Global Communicators, LLC",,,http://www.fara.gov/docs/5817-Supplemental-Statement-20130128-12.pdf,110606
4805.00,04/30/13*,Enterprise Estonia,Enterprise Estonia in San Jose,,,http://www.fara.gov/docs/5833-Supplemental-Statement-20130517-13.pdf,110894
4805.00,04/30/13*,Enterprise Estonia,Enterprise Estonia in San Jose,,,http://www.fara.gov/docs/5833-Supplemental-Statement-20130517-13.pdf,110895
600686.00,11/30/12*,Flanders Tourism Board,"Tourist Office for Flanders, Belgium",,,http://www.fara.gov/docs/5840-Supplemental-Statement-20121231-11.pdf,111441
1009.26,02/28/13*,Embassy of the Republic of Korea to the United States,Covington & Burling LLP,,,http://www.fara.gov/docs/5852-Supplemental-Statement-20130329-10.pdf,110402
305.00,02/28/13*,Government of Spain,Covington & Burling LLP,,,http://www.fara.gov/docs/5852-Supplemental-Statement-20130329-10.pdf,110403
12678.00,02/28/13*,The Italian Government And/or Political Party Under Thereof,Amato Libero Berard,Italian culture,,http://www.fara.gov/docs/5853-Supplemental-Statement-20130513-11.pdf,110938
175.96,03/31/13*,Embassy Of The Islamic Republic Of Pakistan,"Locke Lord Strategies, L.P.",Shipping,,http://www.fara.gov/docs/5856-Supplemental-Statement-20130430-12.pdf,109649
30161.75,03/31/13*,Embassy Of The Islamic Republic Of Pakistan,"Locke Lord Strategies, L.P.",Supplies,,http://www.fara.gov/docs/5856-Supplemental-Statement-20130430-12.pdf,109650
67.50,03/31/13*,Embassy Of The Islamic Republic Of Pakistan,"Locke Lord Strategies, L.P.",Postage,,http://www.fara.gov/docs/5856-Supplemental-Statement-20130430-12.pdf,109651
2323.59,03/31/13*,Embassy Of The Islamic Republic Of Pakistan,"Locke Lord Strategies, L.P.",Meals,,http://www.fara.gov/docs/5856-Supplemental-Statement-20130430-12.pdf,109652
286.62,03/31/13*,Embassy Of The Islamic Republic Of Pakistan,"Locke Lord Strategies, L.P.",Legal research,,http://www.fara.gov/docs/5856-Supplemental-Statement-20130430-12.pdf,109653
2404.56,03/31/13*,Embassy Of The Islamic Republic Of Pakistan,"Locke Lord Strategies, L.P.",Entertainment/ Event charges,,http://www.fara.gov/docs/5856-Supplemental-Statement-20130430-12.pdf,109654
4194.28,03/31/13*,Embassy Of The Islamic Republic Of Pakistan,"Locke Lord Strategies, L.P.",Travel/Cabs,,http://www.fara.gov/docs/5856-Supplemental-Statement-20130430-12.pdf,109655
105.80,03/31/13*,Embassy Of The Islamic Republic Of Pakistan,"Locke Lord Strategies, L.P.",Gifts,,http://www.fara.gov/docs/5856-Supplemental-Statement-20130430-12.pdf,109656
10.34,2012-11-01,Government of Colombia,The Fratelli Group,office expenses,,http://www.fara.gov/docs/5867-Supplemental-Statement-20130131-10.pdf,109735
27.00,2012-11-08,Government of Colombia,The Fratelli Group,Taxi,,http://www.fara.gov/docs/5867-Supplemental-Statement-20130131-10.pdf,109736
305.00,12/31/12*,Embassy of Mexico,"Brownstein Hyatt Farber Schreck, LLP",fara filing,,http://www.fara.gov/docs/5870-Supplemental-Statement-20130129-9.pdf,110398
22.00,12/31/12*,Embassy of Mexico,"Brownstein Hyatt Farber Schreck, LLP",taxi,,http://www.fara.gov/docs/5870-Supplemental-Statement-20130129-9.pdf,110399
20.00,12/31/12*,Embassy of Mexico,"Brownstein Hyatt Farber Schreck, LLP",taxi,,http://www.fara.gov/docs/5870-Supplemental-Statement-20130129-9.pdf,110400
20.00,12/31/12*,Embassy of Mexico,"Brownstein Hyatt Farber Schreck, LLP",taxi,,http://www.fara.gov/docs/5870-Supplemental-Statement-20130129-9.pdf,110401
156527.00,2012-07-01,Ministry of Tourism St. Vincent & The Grenadines,"Spring, O'Brien & Co., Inc.",,,http://www.fara.gov/docs/5872-Supplemental-Statement-20130128-8.pdf,110560
357899.99,2012-07-01,Tourism Promotion of Chile,"Spring, O'Brien & Co., Inc.",,,http://www.fara.gov/docs/5872-Supplemental-Statement-20130128-8.pdf,110561
5778266.00,05/22/13*,Govt. of India Ministry of Tourism,India Tourism,"Travel, rent, expenses",,http://www.fara.gov/docs/5873-Supplemental-Statement-20130522-11.pdf,110795
3523701.00,05/22/13*,Govt. of India Ministry of Tourism,India Tourism,"salary, medical",,http://www.fara.gov/docs/5873-Supplemental-Statement-20130522-11.pdf,110796
32877671.00,05/22/13*,Govt. of India Ministry of Tourism,India Tourism,tourist promotion,,http://www.fara.gov/docs/5873-Supplemental-Statement-20130522-11.pdf,110797
237.83,01/31/13*,Government of Georgia,"Gephardt Group Government Affairs, LLC",,,http://www.fara.gov/docs/5874-Supplemental-Statement-20130228-9.pdf,110738
80.00,01/31/13*,Taipei Economic And Cultural Representative Office in the United States,"Gephardt Group Government Affairs, LLC",,,http://www.fara.gov/docs/5874-Supplemental-Statement-20130228-9.pdf,110739
358854.42,01/31/13*,Government of Turkey,"Gephardt Group Government Affairs, LLC",,,http://www.fara.gov/docs/5874-Supplemental-Statement-20130228-9.pdf,110740
63575.22,12/31/12*,The China-US Exchange Foundation,BLJ Worldwide LTD (Brown Lloyd James),,,http://www.fara.gov/docs/5875-Supplemental-Statement-20130207-16.pdf,111010
35184.27,12/31/12*,The Shafallah Center for Children with Special Needs ,BLJ Worldwide LTD (Brown Lloyd James),,,http://www.fara.gov/docs/5875-Supplemental-Statement-20130207-16.pdf,111011
260482.00,04/30/13*,Embassy of the Republic of Serbia,30 Point Strategies,Consultant Fees,,http://www.fara.gov/docs/5884-Supplemental-Statement-20130530-10.pdf,110297
45000.00,04/30/13*,Embassy of the Republic of Turkey,30 Point Strategies,Consultant Fees,,http://www.fara.gov/docs/5884-Supplemental-Statement-20130530-10.pdf,110298
5923.83,05/31/13*,Oromo Liberation Front (OLF),Oromo Liberation Front - USA,operating expenses,,http://www.fara.gov/docs/5888-Supplemental-Statement-20130529-11.pdf,110391
543.00,2012-12-31,Oromo Liberation Front (OLF),Oromo Liberation Front Foreign Relations Office In,,,http://www.fara.gov/docs/5895-Supplemental-Statement-20130128-10.pdf,110562
3201.49,12/31/12*,Government of the Kingdom of Morocco,"LeClairRyan, A Professional Corporation",,,http://www.fara.gov/docs/5901-Supplemental-Statement-20130129-9.pdf,110438
107620.00,12/31/12*,Government Of Montenegro Ministry Of Foreign Affairs,Paige E Reffe,,,http://www.fara.gov/docs/5902-Supplemental-Statement-20130201-8.pdf,111389
30000.00,08/31/12*,Moroccan American Center for Policy,Vision Americas L.L.C.,,,http://www.fara.gov/docs/5907-Supplemental-Statement-20130116-8.pdf,110898
1796.01,01/31/13*,Taipei Economic And Cultural Representative Office in the United States,"Park Strategies, LLC",,,http://www.fara.gov/docs/5908-Supplemental-Statement-20130301-9.pdf,111390
68750.00,12/31/12*,Caribbean Tourism Development Company,Caribbean Tourism Development Company,Website expenses,,http://www.fara.gov/docs/5910-Supplemental-Statement-20130402-10.pdf,111280
2647.00,12/31/12*,Caribbean Tourism Development Company,Caribbean Tourism Development Company,Website hosting expense,,http://www.fara.gov/docs/5910-Supplemental-Statement-20130402-10.pdf,111281
10000.00,12/31/12*,Caribbean Tourism Development Company,Caribbean Tourism Development Company,Audit fees,,http://www.fara.gov/docs/5910-Supplemental-Statement-20130402-10.pdf,111282
273.00,12/31/12*,Caribbean Tourism Development Company,Caribbean Tourism Development Company,Bank/Credit cards service charge,,http://www.fara.gov/docs/5910-Supplemental-Statement-20130402-10.pdf,111283
305.00,12/31/12*,Caribbean Tourism Development Company,Caribbean Tourism Development Company,Registration fees,,http://www.fara.gov/docs/5910-Supplemental-Statement-20130402-10.pdf,111284
696.24,05/31/10*,Gazprom Export,Clark & Weinstock,,,http://www.fara.gov/docs/5914-Supplemental-Statement-20120131-6.pdf,111451
1507.50,03/31/13*,Embassy of the Republic of Turkey,Caspian Group LLC,Cabs,,http://www.fara.gov/docs/5915-Supplemental-Statement-20130504-9.pdf,111049
30375.00,2013-01-31,The Government of United Mexican States,Gregory J Kuykendall,,"Brownstein Hyatt Farber Schreck, LLP",http://www.fara.gov/docs/5917-Supplemental-Statement-20130506-8.pdf,111019
30719.20,03/31/13*,The Government of United Mexican States,Gregory J Kuykendall,,"The Raben Group, LLC",http://www.fara.gov/docs/5917-Supplemental-Statement-20130506-8.pdf,111020
133.48,12/31/12*,The Government of Albania,"Podesta Group, Inc.",courier,,http://www.fara.gov/docs/5926-Supplemental-Statement-20130131-8.pdf,110119
